           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              1.6            -20.8               20       -169.52415        115.61637        8.1272001       -15.425335        7.8557868       -8.0130358
              2.4            -20.8               20       -157.31482        120.64889        9.7946405       -21.076414         8.741292       -17.501711
              3.2            -20.8               20       -137.83829        121.48128        9.2594652       -26.545191        3.1881371       -20.850958
                4            -20.8               20       -119.19402        116.85048        5.5752726       -28.298655       -4.8676386       -22.510021
              4.8            -20.8               20       -99.163734        105.52708        1.6485865       -25.075851       -14.262093       -19.773214
              5.6            -20.8               20       -88.755898        88.629204       0.36229047       -19.208893       -22.241814       -4.1040235
              6.4            -20.8               20       -90.991562        70.530106        4.4579535       -9.8792372       -19.519285        9.7758598
              7.2            -20.8               20       -101.18542        57.718628         15.42783       -5.0997839       -6.3318205        22.997561
                8            -20.8               20       -119.92771        62.264408        28.333504       -9.1419935        17.188211        25.988081
              8.8            -20.8               20       -132.12691        89.035782        36.452969        -21.70776        37.544842        8.3116179
              9.6            -20.8               20       -124.44163        129.41937        32.911232       -39.538185        40.150589       -17.754793
             10.4            -20.8               20        -89.03038        168.64241        17.623255       -49.064266        24.080891       -41.666534
             11.2            -20.8               20       -28.379198        183.77211        2.7160628       -45.446915       -6.2737617       -46.394882
               12            -20.8               20        33.455349        159.92375       -2.6346555       -36.414104       -28.102343       -28.763876
             12.8            -20.8               20        68.165298        108.51639       0.24219643        -33.53973       -27.850824       -3.4956715
             13.6            -20.8               20        59.550724        58.982727      -0.33709839       -41.479774       -12.940298        11.538389
             14.4            -20.8               20        26.351274        44.857712       -16.646816       -48.564812        6.6557903        6.5408363
             15.2            -20.8               20        12.918855        74.428444       -39.331741       -39.867863         13.27341       -10.140693
               16            -20.8               20        52.808666        103.31212       -47.372284       -13.987935       -1.6448218       -29.272593
             16.8            -20.8               20        125.67882        72.173119       -35.976082        7.0650029        -27.90164       -27.898102
             17.6            -20.8               20        150.00938       -20.828121        -21.59474        5.3692493       -43.968475        3.4056659
             18.4            -20.8               20        84.177742       -97.297356       -25.789783      -0.93882185       -23.418064        33.429874
             19.2            -20.8               20      0.019950986       -78.479851       -39.974281        15.143497        15.955597         27.57518
               20            -20.8               20        -3.476083       -18.005383       -26.044874        46.772057        12.319846       -9.5032635
             20.8            -20.8               20        42.649174       -38.596073        16.503153        51.340012       -26.605093       -9.1031675
             21.6            -20.8               20        5.7026148       -110.43887        38.592991        16.646896       -22.306978        40.875122
             22.4            -20.8               20       -104.25446       -88.109978        21.581358        -6.870091        34.880272        45.462933
             23.2            -20.8               20       -122.44775        31.998138        10.521669        3.6832108        56.390476       -16.026772
               24            -20.8               20       -29.276325        83.092094        31.058777       -1.5310285       0.99465561       -42.661709
             24.8            -20.8               20        4.5500221        28.447638        26.010115       -39.954262       -23.668533        4.0099201
             25.6            -20.8               20       -40.762127        37.484329       -25.655869       -43.819954        26.208651        14.075106
             26.4            -20.8               20        4.8930035        107.14973       -41.526489        3.4106264          19.3608       -46.211899
             27.2            -20.8               20         115.7687        51.963661       -8.1385164        19.419617       -51.233692       -39.918438
               28            -20.8               20        92.105309       -71.395813       -5.7083683      -0.86334711       -44.598858         39.21159
             28.8            -20.8               20       -11.141603       -65.960106       -19.766123        18.520931        23.628065         37.67038
             29.6            -20.8               20       -3.3620481       -8.3258896        16.321844        39.822006        14.682131       -19.025848
             30.4            -20.8               20         14.45229       -48.295635        43.166409       -5.3815727       -27.508718        10.938725
             31.2            -20.8               20        -69.37986       -48.699936         2.991817       -34.523586        25.072954         41.18898
               32            -20.8               20       -67.579849        60.018337       -15.639854       -2.1203876        52.339378       -31.176407
             32.8            -20.8               20        38.242992        62.366512        7.2383752       -2.7151942       -30.292702       -45.822792
             33.6            -20.8               20        32.091484        -23.76228       -14.383384       -17.690189       -34.160194        25.169054
             34.4            -20.8               20       -10.956017       -4.6667752       -27.404179        19.856218        25.568897        8.4449883
             35.2            -20.8               20        31.975052        3.1670151        19.355209         25.99053       -15.540274       -23.836006
               36            -20.8               20        1.4669847       -59.611015        21.304819       -15.862407         -23.4503        36.886524
             36.8            -20.8               20       -72.933548        -2.655695       -12.842381       -7.3640475        52.506245        21.525673
             37.6            -20.8               20       -8.0577974        69.074135        4.6656752        8.7586765        10.428451        -54.01553
             38.4            -20.8               20        43.768986        3.8276987         3.840667       -16.214201       -44.020119      -0.81775498
             39.2            -20.8               20        1.4053946       -5.7293649       -22.453678        0.2665658        20.742474         24.84684
               40            -20.8               20        22.681309        20.964573        9.2693214        21.571573       -2.2559004       -28.858442
              -40              -20               20       -8.0815239        14.665787        10.331384       -17.984701       -27.655674        6.6058893
            -39.2              -20               20        22.357759       -14.576924        10.520054        15.722821        19.479128       -36.547569
            -38.4              -20               20        39.240177          47.1436       -11.006238        1.4528024        30.665607        44.668034
            -37.6              -20               20       -57.673473        47.129147        10.410688       -5.1557536       -51.688568        26.368465
            -36.8              -20               20        -43.92392       -48.205566       -1.8002615        20.464848       -12.788582       -50.014893
              -36              -20               20         31.25721       -27.712349       -29.356714       -8.9894114        32.021465         2.843107
            -35.2              -20               20         1.109956        8.2716455        8.3449898       -31.067547       -19.115019        12.753134
            -34.4              -20               20        12.776346       -29.541088        27.029768        7.9939709        5.9219084       -35.689037
            -33.6              -20               20        54.966789        24.783009       -3.7620254        12.708489        49.394611        22.694204
            -32.8              -20               20        -32.37077        83.300201        5.6906338       -4.6256437       -23.928675        54.577232
              -32              -20               20       -91.131454       -12.075764        11.061924        23.921736       -51.665493        -25.08684
            -31.2              -20               20        -9.962101       -68.212494       -34.270325        21.746237        18.743082       -31.263084
            -30.4              -20               20        14.667301        -15.18228       -29.914635       -29.401932        5.6795454        20.082972
            -29.6              -20               20       -16.363499       -42.423599        16.497486       -28.153051       -33.061134       -19.286383
            -28.8              -20               20        61.679428       -80.101555         10.11796        2.2345889        28.756004       -50.037895
              -28              -20               20         126.0483        21.599094       -1.8036895       -13.307872        59.123493        19.485374
            -27.2              -20               20        34.349117         103.5383        32.551521       -16.153128       -6.6909924        55.079964
            -26.4              -20               20       -42.946327        50.999447        36.788017         31.62822       -29.410069       -1.2197075
            -25.6              -20               20       -3.4863057        23.546585       -13.360142         45.42466        17.137161       -12.792278
            -24.8              -20               20       -17.101187        79.293549       -32.810112        6.9908695        7.4719667        40.743122
              -24              -20               20       -114.44102        50.523941       -9.8754444       -3.2582006       -53.408638        22.425776
            -23.2              -20               20       -112.87621       -75.904076       -16.100439        11.201742         -42.3442       -43.838387
            -22.4              -20               20       -5.7699018       -113.65674       -41.066383       -10.039347        20.481838       -41.913738
            -21.6              -20               20        39.902477       -46.336105        -22.19763       -48.275532        26.392532        4.5927272
            -20.8              -20               20       -1.3710451        -27.19582        23.031229       -47.419044       -11.658802        10.295227
              -20              -20               20        5.9436188       -81.865555        37.115063       -13.922836       -10.669355         -28.2607
            -19.2              -20               20         98.61911        -88.84079         21.42285       0.15680748        27.661413       -33.450958
            -18.4              -20               20        154.36559      -0.74935246        18.551155       -10.963387        43.348434        6.4738636
            -17.6              -20               20        111.75434        89.346497        39.256897        -8.999342        21.473366        30.247427
            -16.8              -20               20        37.787186        100.61295        51.768398        16.834553       -6.1599336        24.869024
              -16              -20               20        8.7330399        64.066216        36.252525        43.992306       -10.813509        5.7623577
            -15.2              -20               20        34.108337        50.639145         11.58539        50.654774        2.6680214       -8.8296175
            -14.4              -20               20        61.227539        84.244377      -0.61845779        41.298088        19.224281       -2.4249387
            -13.6              -20               20        45.561401        139.40988      -0.36139297        37.459312        26.101168        19.276056
            -12.8              -20               20       -11.321854        174.74364        -2.402853         45.19883        9.6336002        41.059338
              -12              -20               20       -79.216904        167.69025       -17.356922        51.314915       -20.645174        42.752312
            -11.2              -20               20       -123.28905        126.96069       -35.279003         43.50478        -43.14922        17.251806
            -10.4              -20               20       -128.40004        80.482018       -42.118771          24.8116         -38.0047       -17.474161
             -9.6              -20               20       -106.03618        56.642635       -33.606907        7.8457818        -8.896019        -35.33683
             -8.8              -20               20        -83.31266        61.281082       -16.400429        3.8462949        19.821913       -27.035984
               -8              -20               20       -77.420792        85.325943       -4.9736595        13.603801         36.25246        -2.665081
             -7.2              -20               20        -94.03199        114.26226       -4.2436647        26.031914         29.58226        24.092464
             -6.4              -20               20       -128.81476        131.69327       -12.102453        34.052658        10.533853        36.296722
             -5.6              -20               20       -164.67648        134.90834       -22.476383        34.591145       -6.8389211        33.119854
             -4.8              -20               20       -197.30382        122.66634       -27.910341        27.634003       -23.078131        23.909739
               -4              -20               20       -222.32423        100.53127        -29.28406         19.55702       -24.299255        9.5204897
             -3.2              -20               20       -234.16164        80.751038       -25.844404        11.838886       -20.052439      -0.43300474
             -2.4              -20               20       -240.25426        62.917465       -19.216007        6.3129644       -16.025143       -5.0436535
             -1.6              -20               20       -239.07101        50.057808       -13.174745        3.8898928       -7.0022573       -7.8058162
             -0.8              -20               20       -235.74098        42.564064       -6.1385922        1.0669618       -4.8752246       -3.8154392
                0              -20               20       -236.19061        38.780464                0                0                0                0
              0.8              -20               20       -235.74098        42.564064        6.1385922       -1.0669618        4.8752246        3.8154392
              1.6              -20               20       -239.07101        50.057808        13.174745       -3.8898928        7.0022573        7.8058162
              2.4              -20               20       -240.25426        62.917465        19.216007       -6.3129644        16.025143        5.0436535
              3.2              -20               20       -234.16164        80.751038        25.844404       -11.838886        20.052439       0.43300474
                4              -20               20       -222.32423        100.53127         29.28406        -19.55702        24.299255       -9.5204897
              4.8              -20               20       -197.30382        122.66634        27.910341       -27.634003        23.078131       -23.909739
              5.6              -20               20       -164.67648        134.90834        22.476383       -34.591145        6.8389211       -33.119854
              6.4              -20               20       -128.81476        131.69327        12.102453       -34.052658       -10.533853       -36.296722
              7.2              -20               20        -94.03199        114.26226        4.2436647       -26.031914        -29.58226       -24.092464
                8              -20               20       -77.420792        85.325943        4.9736595       -13.603801        -36.25246         2.665081
              8.8              -20               20        -83.31266        61.281082        16.400429       -3.8462949       -19.821913        27.035984
              9.6              -20               20       -106.03618        56.642635        33.606907       -7.8457818         8.896019         35.33683
             10.4              -20               20       -128.40004        80.482018        42.118771         -24.8116          38.0047        17.474161
             11.2              -20               20       -123.28905        126.96069        35.279003        -43.50478         43.14922       -17.251806
               12              -20               20       -79.216904        167.69025        17.356922       -51.314915        20.645174       -42.752312
             12.8              -20               20       -11.321854        174.74364         2.402853        -45.19883       -9.6336002       -41.059338
             13.6              -20               20        45.561401        139.40988       0.36139297       -37.459312       -26.101168       -19.276056
             14.4              -20               20        61.227539        84.244377       0.61845779       -41.298088       -19.224281        2.4249387
             15.2              -20               20        34.108337        50.639145        -11.58539       -50.654774       -2.6680214        8.8296175
               16              -20               20        8.7330399        64.066216       -36.252525       -43.992306        10.813509       -5.7623577
             16.8              -20               20        37.787186        100.61295       -51.768398       -16.834553        6.1599336       -24.869024
             17.6              -20               20        111.75434        89.346497       -39.256897         8.999342       -21.473366       -30.247427
             18.4              -20               20        154.36559      -0.74935246       -18.551155        10.963387       -43.348434       -6.4738636
             19.2              -20               20         98.61911        -88.84079        -21.42285      -0.15680748       -27.661413        33.450958
               20              -20               20        5.9436188       -81.865555       -37.115063        13.922836        10.669355          28.2607
             20.8              -20               20       -1.3710451        -27.19582       -23.031229        47.419044        11.658802       -10.295227
             21.6              -20               20        39.902477       -46.336105         22.19763        48.275532       -26.392532       -4.5927272
             22.4              -20               20       -5.7699018       -113.65674        41.066383        10.039347       -20.481838        41.913738
             23.2              -20               20       -112.87621       -75.904076        16.100439       -11.201742          42.3442        43.838387
               24              -20               20       -114.44102        50.523941        9.8754444        3.2582006        53.408638       -22.425776
             24.8              -20               20       -17.101187        79.293549        32.810112       -6.9908695       -7.4719667       -40.743122
             25.6              -20               20       -3.4863057        23.546585        13.360142        -45.42466       -17.137161        12.792278
             26.4              -20               20       -42.946327        50.999447       -36.788017        -31.62822        29.410069        1.2197075
             27.2              -20               20        34.349117         103.5383       -32.551521        16.153128        6.6909924       -55.079964
               28              -20               20         126.0483        21.599094        1.8036895        13.307872       -59.123493       -19.485374
             28.8              -20               20        61.679428       -80.101555        -10.11796       -2.2345889       -28.756004        50.037895
             29.6              -20               20       -16.363499       -42.423599       -16.497486        28.153051        33.061134        19.286383
             30.4              -20               20        14.667301        -15.18228        29.914635        29.401932       -5.6795454       -20.082972
             31.2              -20               20        -9.962101       -68.212494        34.270325       -21.746237       -18.743082        31.263084
               32              -20               20       -91.131454       -12.075764       -11.061924       -23.921736        51.665493         25.08684
             32.8              -20               20        -32.37077        83.300201       -5.6906338        4.6256437        23.928675       -54.577232
             33.6              -20               20        54.966789        24.783009        3.7620254       -12.708489       -49.394611       -22.694204
             34.4              -20               20        12.776346       -29.541088       -27.029768       -7.9939709       -5.9219084        35.689037
             35.2              -20               20         1.109956        8.2716455       -8.3449898        31.067547        19.115019       -12.753134
               36              -20               20         31.25721       -27.712349        29.356714        8.9894114       -32.021465        -2.843107
             36.8              -20               20        -43.92392       -48.205566        1.8002615       -20.464848        12.788582        50.014893
             37.6              -20               20       -57.673473        47.129147       -10.410688        5.1557536        51.688568       -26.368465
             38.4              -20               20        39.240177          47.1436        11.006238       -1.4528024       -30.665607       -44.668034
             39.2              -20               20        22.357759       -14.576924       -10.520054       -15.722821       -19.479128        36.547569
               40              -20               20       -8.0815239        14.665787       -10.331384        17.984701        27.655674       -6.6058893
              -40            -19.2               20       -7.4715824       -8.2341537        20.339479       -1.6028726       -19.183329       -25.948603
            -39.2            -19.2               20         40.42326        10.806384       -7.0019646        15.459456         45.96751       -4.0375333
            -38.4            -19.2               20        -7.888257         66.43914       -3.6660166       -8.3158026       -18.194202        53.027153
            -37.6            -19.2               20       -67.521866       -10.474019        11.120248        9.8685398       -47.041454       -25.001213
            -36.8            -19.2               20        8.7439842       -47.711159       -21.189091        11.636082        32.114639       -29.744097
              -36            -19.2               20        21.491629        11.256482        -11.61081       -29.509193        2.2761254        27.403463
            -35.2            -19.2               20       -12.190511       -14.168361         26.43363        -11.73238       -23.014317        -21.37232
            -34.4            -19.2               20        43.341343       -16.274351        7.8245535        19.073805        42.587151        -16.93638
            -33.6            -19.2               20        17.880856         65.08065       -2.7379935       -1.3249948        11.984717         56.19418
            -32.8            -19.2               20       -80.557014        30.929245        15.875658        9.3646317       -52.699875        9.8472109
              -32            -19.2               20       -40.890762        -57.89011       -15.541328        32.321194       -3.4051981       -44.332512
            -31.2            -19.2               20         19.51495       -28.290596       -42.167519       -11.334538         20.94157        10.938044
            -30.4            -19.2               20       -18.218006       -19.496233       0.88920832       -37.271908       -30.872789        4.5182076
            -29.6            -19.2               20        23.037596       -81.053642        19.606031       -4.8826871        1.1012888       -54.699409
            -28.8            -19.2               20         120.7586       -20.655514       -2.7747166       -5.5721049        63.540504       -5.3134389
              -28            -19.2               20        71.970306        95.822296        20.019299       -21.527658        14.483762        54.408157
            -27.2            -19.2               20       -29.295176        70.345566        43.397781        17.565964       -35.107254        13.686583
            -26.4            -19.2               20       -17.829218        17.118082        0.5188961        48.957748        7.9194622       -14.931315
            -25.6            -19.2               20       -8.1926956         64.80851       -34.504299        16.668528        18.959923        29.380173
            -24.8            -19.2               20       -95.818832        64.416245       -14.576891        -7.671382       -44.053989        33.494507
              -24            -19.2               20       -119.67217       -53.266144        -9.771307        10.094928       -48.795567       -34.862812
            -23.2            -19.2               20       -15.182991       -111.15371       -36.408169      -0.58705735        13.400721         -46.7826
            -22.4            -19.2               20        40.550144       -49.752792       -27.514349       -43.414005        25.976831        4.6106086
            -21.6            -19.2               20      -0.54692388       -22.837589        17.937078       -47.091671       -10.866099        8.8387232
            -20.8            -19.2               20        2.0493021       -78.210785        35.131607       -13.198982       -13.138433       -27.110367
              -20            -19.2               20        88.869904       -86.473572         16.57501       0.92337906        28.589966       -31.994644
            -19.2            -19.2               20        145.59225        3.5640497        14.478733       -13.655144        43.877621        3.9488504
            -18.4            -19.2               20        100.86753        85.571854         39.33889       -13.554012        16.247583        30.543621
            -17.6            -19.2               20        31.707518        86.801826        51.948524        18.096382       -4.7723131        19.761366
            -16.8            -19.2               20        21.672792        53.783272        34.514538        46.675236        -5.477757        1.6024646
              -16            -19.2               20        50.162968        56.515053        7.3389163        48.670048         8.146286       -2.5283377
            -15.2            -19.2               20        59.880157        107.73048        -3.805321        39.089272        22.405407        8.0599298
            -14.4            -19.2               20        21.628662        163.21889       -2.0430806        38.490314        17.278166        29.771873
            -13.6            -19.2               20        -48.86628        178.93954       -8.6125174        47.020454       -7.4882946        42.175007
            -12.8            -19.2               20       -109.99037        147.10324       -26.883804        47.835911       -36.742355        27.198067
              -12            -19.2               20       -132.09653        93.935776       -40.984562        32.510937       -41.375233       -7.7177973
            -11.2            -19.2               20       -114.57337        58.415565        -36.84935        13.576922        -13.59514       -34.669872
            -10.4            -19.2               20       -84.871101        61.510822       -20.379452        7.8763433        24.876049       -28.431108
             -9.6            -19.2               20       -76.553589        95.129913       -7.4942832        18.935152        43.167664        5.5641985
             -8.8            -19.2               20       -102.89621         128.6064       -8.5977278         36.01672        28.313953        38.735458
               -8            -19.2               20       -151.09433        141.17326       -23.695347        44.859791      -0.37682343        51.726131
             -7.2            -19.2               20       -200.71806        128.89777       -39.176899        40.020191        -29.13932        40.789803
             -6.4            -19.2               20       -237.31659        96.720901       -46.547485        26.175541       -40.698895        16.816044
             -5.6            -19.2               20       -253.50331        62.752396        -43.79443        11.752623        -33.39011        -5.106113
             -4.8            -19.2               20       -253.80045        31.004442       -32.612675        3.0600019       -23.729279       -18.442694
               -4            -19.2               20       -245.60822        6.8330522       -22.441095       0.11801365       -6.2927938       -19.846748
             -3.2            -19.2               20       -234.26674       -1.0238469       -13.663968       0.27191082        4.8535137       -15.084744
             -2.4            -19.2               20       -225.43629       -3.4801948       -7.0508394        2.3029401        6.6458979       -9.4763117
             -1.6            -19.2               20       -219.07193       -1.2777215       -4.4603224        3.4977648        9.3670902       -3.9065504
             -0.8            -19.2               20       -215.13034        1.5074919       -1.2418381         2.072094        3.0542035       -1.9611119
                0            -19.2               20       -214.25458       0.27740335                0                0                0                0
              0.8            -19.2               20       -215.13034        1.5074919        1.2418381        -2.072094       -3.0542035        1.9611119
              1.6            -19.2               20       -219.07193       -1.2777215        4.4603224       -3.4977648       -9.3670902        3.9065504
              2.4            -19.2               20       -225.43629       -3.4801948        7.0508394       -2.3029401       -6.6458979        9.4763117
              3.2            -19.2               20       -234.26674       -1.0238469        13.663968      -0.27191082       -4.8535137        15.084744
                4            -19.2               20       -245.60822        6.8330522        22.441095      -0.11801365        6.2927938        19.846748
              4.8            -19.2               20       -253.80045        31.004442        32.612675       -3.0600019        23.729279        18.442694
              5.6            -19.2               20       -253.50331        62.752396         43.79443       -11.752623         33.39011         5.106113
              6.4            -19.2               20       -237.31659        96.720901        46.547485       -26.175541        40.698895       -16.816044
              7.2            -19.2               20       -200.71806        128.89777        39.176899       -40.020191         29.13932       -40.789803
                8            -19.2               20       -151.09433        141.17326        23.695347       -44.859791       0.37682343       -51.726131
              8.8            -19.2               20       -102.89621         128.6064        8.5977278        -36.01672       -28.313953       -38.735458
              9.6            -19.2               20       -76.553589        95.129913        7.4942832       -18.935152       -43.167664       -5.5641985
             10.4            -19.2               20       -84.871101        61.510822        20.379452       -7.8763433       -24.876049        28.431108
             11.2            -19.2               20       -114.57337        58.415565         36.84935       -13.576922         13.59514        34.669872
               12            -19.2               20       -132.09653        93.935776        40.984562       -32.510937        41.375233        7.7177973
             12.8            -19.2               20       -109.99037        147.10324        26.883804       -47.835911        36.742355       -27.198067
             13.6            -19.2               20        -48.86628        178.93954        8.6125174       -47.020454        7.4882946       -42.175007
             14.4            -19.2               20        21.628662        163.21889        2.0430806       -38.490314       -17.278166       -29.771873
             15.2            -19.2               20        59.880157        107.73048         3.805321       -39.089272       -22.405407       -8.0599298
               16            -19.2               20        50.162968        56.515053       -7.3389163       -48.670048        -8.146286        2.5283377
             16.8            -19.2               20        21.672792        53.783272       -34.514538       -46.675236         5.477757       -1.6024646
             17.6            -19.2               20        31.707518        86.801826       -51.948524       -18.096382        4.7723131       -19.761366
             18.4            -19.2               20        100.86753        85.571854        -39.33889        13.554012       -16.247583       -30.543621
             19.2            -19.2               20        145.59225        3.5640497       -14.478733        13.655144       -43.877621       -3.9488504
               20            -19.2               20        88.869904       -86.473572        -16.57501      -0.92337906       -28.589966        31.994644
             20.8            -19.2               20        2.0493021       -78.210785       -35.131607        13.198982        13.138433        27.110367
             21.6            -19.2               20      -0.54692388       -22.837589       -17.937078        47.091671        10.866099       -8.8387232
             22.4            -19.2               20        40.550144       -49.752792        27.514349        43.414005       -25.976831       -4.6106086
             23.2            -19.2               20       -15.182991       -111.15371        36.408169       0.58705735       -13.400721          46.7826
               24            -19.2               20       -119.67217       -53.266144         9.771307       -10.094928        48.795567        34.862812
             24.8            -19.2               20       -95.818832        64.416245        14.576891         7.671382        44.053989       -33.494507
             25.6            -19.2               20       -8.1926956         64.80851        34.504299       -16.668528       -18.959923       -29.380173
             26.4            -19.2               20       -17.829218        17.118082       -0.5188961       -48.957748       -7.9194622        14.931315
             27.2            -19.2               20       -29.295176        70.345566       -43.397781       -17.565964        35.107254       -13.686583
               28            -19.2               20        71.970306        95.822296       -20.019299        21.527658       -14.483762       -54.408157
             28.8            -19.2               20         120.7586       -20.655514        2.7747166        5.5721049       -63.540504        5.3134389
             29.6            -19.2               20        23.037596       -81.053642       -19.606031        4.8826871       -1.1012888        54.699409
             30.4            -19.2               20       -18.218006       -19.496233      -0.88920832        37.271908        30.872789       -4.5182076
             31.2            -19.2               20         19.51495       -28.290596        42.167519        11.334538        -20.94157       -10.938044
               32            -19.2               20       -40.890762        -57.89011        15.541328       -32.321194        3.4051981        44.332512
             32.8            -19.2               20       -80.557014        30.929245       -15.875658       -9.3646317        52.699875       -9.8472109
             33.6            -19.2               20        17.880856         65.08065        2.7379935        1.3249948       -11.984717        -56.19418
             34.4            -19.2               20        43.341343       -16.274351       -7.8245535       -19.073805       -42.587151         16.93638
             35.2            -19.2               20       -12.190511       -14.168361        -26.43363         11.73238        23.014317         21.37232
               36            -19.2               20        21.491629        11.256482         11.61081        29.509193       -2.2761254       -27.403463
             36.8            -19.2               20        8.7439842       -47.711159        21.189091       -11.636082       -32.114639        29.744097
             37.6            -19.2               20       -67.521866       -10.474019       -11.120248       -9.8685398        47.041454        25.001213
             38.4            -19.2               20        -7.888257         66.43914        3.6660166        8.3158026        18.194202       -53.027153
             39.2            -19.2               20         40.42326        10.806384        7.0019646       -15.459456        -45.96751        4.0375333
               40            -19.2               20       -7.4715824       -8.2341537       -20.339479        1.6028726        19.183329        25.948603
              -40            -18.4               20        17.799286       -19.164122        11.495417        10.901694        17.749567       -36.181889
            -39.2            -18.4               20        33.685478        47.229836       -12.578014       0.85550642        35.096176        40.224957
            -38.4            -18.4               20        -52.31015        47.976883        9.1911449       -4.0159774       -54.891838        21.345432
            -37.6            -18.4               20       -37.202477       -47.011028        -3.010891        19.250502       -8.9392891       -48.594006
            -36.8            -18.4               20        26.945068       -18.033447        -25.70421       -10.142086         34.80695        10.320921
              -36            -18.4               20       -6.0986671        6.8832169        13.536672       -27.301123       -26.191351        7.8295822
            -35.2            -18.4               20        18.190086       -31.917673        21.664608        10.306581        13.786423       -37.130566
            -34.4            -18.4               20        52.722775        35.530449       -5.9637079        9.7162848        44.572399        32.301548
            -33.6            -18.4               20       -43.665936        67.526138        9.7991343       -2.1468029       -40.930599        44.991657
            -32.8            -18.4               20       -77.846329       -33.933151        4.2017951        26.362215       -35.368397       -35.046833
              -32            -18.4               20        4.1161823       -52.422909       -37.560009        11.706798        28.978243       -18.565948
            -31.2            -18.4               20        1.5858369       -9.4777679        -18.35387       -34.364853       -11.869447        20.732838
            -30.4            -18.4               20       -7.6183214       -60.064308        19.525433       -16.514984       -23.097721       -36.547321
            -29.6            -18.4               20        90.573898       -55.877159        2.4987481        3.1486151         51.49836       -33.977833
            -28.8            -18.4               20        99.741402        65.365944         4.869462       -22.388031        38.116234        46.798149
              -28            -18.4               20       -8.3376122        88.573975        41.119953        -2.904438       -30.702555        29.790943
            -27.2            -18.4               20       -22.328316        19.660778        19.852594        45.561077       -8.8158188       -19.434938
            -26.4            -18.4               20         6.645875        43.113781       -28.651361        30.113575         24.85186        19.723776
            -25.6            -18.4               20        -69.20826        77.501419       -21.086662       -5.5129194       -25.380215        41.678673
            -24.8            -18.4               20       -126.81496       -18.682095       -5.4519534        5.6160631       -56.317081       -19.759682
              -24            -18.4               20       -43.748436       -105.73754       -32.692314        8.3878918        1.9643912        -51.07304
            -23.2            -18.4               20        36.842979       -60.069763       -35.662632        -34.19368        30.317247       -4.5147552
            -22.4            -18.4               20        6.7369204       -22.212767        10.877472        -51.46825       -9.5934534        13.685942
            -21.6            -18.4               20       -1.2130049       -73.671722        34.631962       -17.043537       -14.247421       -25.042095
            -20.8            -18.4               20        84.748512       -88.740471        16.259802        1.9345992        24.734737        -32.42672
              -20            -18.4               20        140.88745      -0.18312214        10.642488        -15.21165         42.54208        5.6199579
            -19.2            -18.4               20        95.981506        88.516632        38.214268       -16.641155        17.922432        27.823584
            -18.4            -18.4               20        29.439079         86.39859        54.015663        17.500105       -8.8348808        16.253439
            -17.6            -18.4               20        22.291315        50.669323        31.061981        48.337254       -2.3589299       0.52279252
            -16.8            -18.4               20        51.464138        64.482964        2.4482324        47.386013         11.99766      -0.93753451
              -16            -18.4               20        49.427891        118.42985       -4.9411383        34.120747         18.46229        12.661102
            -15.2            -18.4               20       -3.4652793        162.75836       -2.7591219        35.534573        11.352912        31.861696
            -14.4            -18.4               20        -74.21109        161.66595       -11.030407        45.681129       -15.224848        35.455093
            -13.6            -18.4               20        -118.1328        119.13943       -29.992691        43.618404       -35.506107        12.302744
            -12.8            -18.4               20       -117.01734        73.173721       -39.431206        26.814816       -25.690994       -20.169439
              -12            -18.4               20       -90.280182        60.946571       -29.884705        13.634407        11.509212       -27.532421
            -11.2            -18.4               20        -75.67408        91.136772       -15.898118        19.896023        40.435333         1.232958
            -10.4            -18.4               20       -101.16634        134.49088       -17.213736        38.059155        31.051943        43.073406
             -9.6            -18.4               20         -161.561        153.98065       -35.364292        49.076309       -7.7890511        61.398239
             -8.8            -18.4               20       -223.82227        131.77066       -56.257317        42.195358       -46.446617        42.074898
               -8            -18.4               20       -261.13922        82.362221       -66.395554        20.828711       -56.646667        7.0649791
             -7.2            -18.4               20       -267.52451        33.108704       -58.432167        0.1930601       -41.453033        -23.89769
