           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             32.8              -16               20        97.475365       -52.543983       -6.0646305       -23.478611       -58.668331        43.649494
             33.6              -16               20        10.997093       -62.596149       -25.650572        -5.144649        25.684414        49.079422
             34.4              -16               20        2.5466249       -18.081469       -14.737934        19.844389        28.087551       -26.969944
             35.2              -16               20        24.094227       -44.588829        4.0906687        14.422991       -44.551891       -12.364984
               36              -16               20       -43.834194       -78.407173          2.78513         2.224159       -19.489458        67.989517
             36.8              -16               20       -107.56758       -1.0793695        5.0827403        8.2382278        75.962181        29.124088
             37.6              -16               20       -34.869972         87.12114        20.385643        2.3636601        47.059418       -76.446136
             38.4              -16               20        58.246704        45.422455        11.137397        -21.24283       -58.712692       -45.140919
             39.2              -16               20        28.566147       -25.005093       -18.490795        -15.27351       -36.060085        50.223186
               40              -16               20       -17.589603       -4.6405678        -16.87756         15.34762         43.24181        16.729244
              -40            -15.2               20       -9.1398916       -19.166708        23.521517       -2.5061197       -23.021677       -44.194859
            -39.2            -15.2               20        44.116371       -5.0542383        6.0596542        23.705235         63.99118       -19.202221
            -38.4            -15.2               20        25.619524        74.133026       -21.117933        11.496486        22.880737        73.952385
            -37.6            -15.2               20       -75.876884        55.844807       -14.147099       -11.028433       -81.036514        34.945793
            -36.8            -15.2               20        -85.23101       -52.276489      -0.48249489       -5.0811181       -40.099003       -63.426403
              -36            -15.2               20       0.32734799       -73.041359       -5.7883496       -1.6731619        51.692677       -33.797188
            -35.2            -15.2               20        22.005875       -17.417343       0.18800521       -17.767353        14.739508        36.562458
            -34.4            -15.2               20       -6.9951005       -30.109299        21.941633       -13.448811       -45.422199       -7.3194327
            -33.6            -15.2               20        44.050163       -69.516235        19.449211        13.939099        14.531318       -63.502995
            -32.8            -15.2               20        118.99801       -4.3586702        -3.809556        18.833736        78.072342        0.9201088
              -32            -15.2               20        72.334183        99.662323       -6.7414165        3.3040416        18.038589        78.589653
            -31.2            -15.2               20       -38.063869        93.833351        3.8029745        6.3978119       -57.399231        35.833244
            -30.4            -15.2               20       -57.476761        21.013056       -6.5522933        16.861225       -26.353975       -37.450729
            -29.6            -15.2               20       -16.365803        13.729651       -23.764462        2.6404107        30.251385        -13.19075
            -28.8            -15.2               20        -43.11668        45.624592       -17.475067       -17.263073        1.9709542        44.949203
              -28            -15.2               20       -110.41856       0.14773965       -3.1228285       -15.481616       -59.148396        18.290474
            -27.2            -15.2               20       -90.462578       -102.50598        -3.524956        -12.64205        -45.81543       -55.915619
            -26.4            -15.2               20         14.20451       -135.10812       0.86754489       -25.522844         27.59643       -65.677559
            -25.6            -15.2               20        83.574753       -70.382744        24.791035       -26.085766        61.046185       -5.4198217
            -24.8            -15.2               20        70.595024        -11.53382        37.484196      -0.26231194        17.508495        35.740536
              -24            -15.2               20        47.187397       -23.935303        19.540775        16.880314       -31.578211        9.2659054
            -23.2            -15.2               20        80.855934       -50.433197        6.0648079        4.3893585       -10.976196       -40.196026
            -22.4            -15.2               20        143.85794       -10.747862        25.754772       -3.8497834        53.206432       -37.223747
            -21.6            -15.2               20        156.21634        85.117714        45.894299        22.776779        71.935974        27.742968
            -20.8            -15.2               20        90.567299        156.73088        25.682203        57.809414        15.453051        77.318146
              -20            -15.2               20        9.0432062        153.31801       -14.738731        56.935249       -49.291977        45.019115
            -19.2            -15.2               20       -13.335833        107.39509       -24.852161        26.420929       -44.320606       -29.475811
            -18.4            -15.2               20        23.198103        95.146141       0.18450081        15.949412        25.780582       -49.986271
            -17.6            -15.2               20        49.677868        153.24675        14.446881        46.946922        76.633247        11.598856
            -16.8            -15.2               20           5.8283        236.63171       -14.549016        81.516396        41.333385        85.731499
              -16            -15.2               20       -98.468231        266.34332       -64.578049        73.878197        -45.82283        90.342209
            -15.2            -15.2               20       -193.54703        216.39748       -86.530914        28.033613       -90.689194        19.912231
            -14.4            -15.2               20       -219.31636        134.39172       -60.655125       -10.328914       -52.732861       -54.142136
            -13.6            -15.2               20       -180.25194        86.814178       -16.471418       -4.0780463        23.486565       -62.761463
            -12.8            -15.2               20       -131.77747        103.77101       0.30599335        40.224609        69.906609       -5.9971771
              -12            -15.2               20       -125.19286        163.85289       -27.235565        81.435646        53.452076         59.80405
            -11.2            -15.2               20       -172.34195        218.82916        -77.53775        85.172424       -5.2477574        83.722153
            -10.4            -15.2               20       -249.09505        234.29094       -114.24241        52.218002        -56.28651        58.225739
             -9.6            -15.2               20       -319.33371        207.38831       -115.86308        8.5284367       -69.790642        9.0909576
             -8.8            -15.2               20       -358.98801        155.56091       -89.377434       -21.009621       -50.065914       -31.773651
               -8            -15.2               20       -363.08786        102.73809        -56.88345       -27.050226       -14.062532       -46.906986
             -7.2            -15.2               20       -339.99942        68.795067       -33.674278       -15.844399        19.049765        -39.53904
             -6.4            -15.2               20       -305.72302        59.509686        -22.36133       0.45422199        35.178864       -20.265644
             -5.6            -15.2               20       -277.14484        70.461754       -19.584312         14.19066        37.235535        3.0104294
             -4.8            -15.2               20       -263.19412        95.451195       -19.980127        23.667217        32.606281        21.071218
               -4            -15.2               20       -261.76144        124.01229       -19.583897        29.159594        20.988279        28.243494
             -3.2            -15.2               20       -267.44504        145.10696       -18.743422        31.494888        8.2004042        29.011805
             -2.4            -15.2               20       -277.03757        158.01106       -17.040119        30.540516        1.5801517        26.631239
             -1.6            -15.2               20       -285.87039        166.36832       -12.646773        24.530436       -1.4235216        19.106941
             -0.8            -15.2               20       -290.72382         169.7708       -6.5312991         13.53423       -2.2205045        8.8090115
                0            -15.2               20       -292.17334        169.98476                0                0                0                0
              0.8            -15.2               20       -290.72382         169.7708        6.5312991        -13.53423        2.2205045       -8.8090115
              1.6            -15.2               20       -285.87039        166.36832        12.646773       -24.530436        1.4235216       -19.106941
              2.4            -15.2               20       -277.03757        158.01106        17.040119       -30.540516       -1.5801517       -26.631239
              3.2            -15.2               20       -267.44504        145.10696        18.743422       -31.494888       -8.2004042       -29.011805
                4            -15.2               20       -261.76144        124.01229        19.583897       -29.159594       -20.988279       -28.243494
              4.8            -15.2               20       -263.19412        95.451195        19.980127       -23.667217       -32.606281       -21.071218
              5.6            -15.2               20       -277.14484        70.461754        19.584312        -14.19066       -37.235535       -3.0104294
              6.4            -15.2               20       -305.72302        59.509686         22.36133      -0.45422199       -35.178864        20.265644
              7.2            -15.2               20       -339.99942        68.795067        33.674278        15.844399       -19.049765         39.53904
                8            -15.2               20       -363.08786        102.73809         56.88345        27.050226        14.062532        46.906986
              8.8            -15.2               20       -358.98801        155.56091        89.377434        21.009621        50.065914        31.773651
              9.6            -15.2               20       -319.33371        207.38831        115.86308       -8.5284367        69.790642       -9.0909576
             10.4            -15.2               20       -249.09505        234.29094        114.24241       -52.218002         56.28651       -58.225739
             11.2            -15.2               20       -172.34195        218.82916         77.53775       -85.172424        5.2477574       -83.722153
               12            -15.2               20       -125.19286        163.85289        27.235565       -81.435646       -53.452076        -59.80405
             12.8            -15.2               20       -131.77747        103.77101      -0.30599335       -40.224609       -69.906609        5.9971771
             13.6            -15.2               20       -180.25194        86.814178        16.471418        4.0780463       -23.486565        62.761463
             14.4            -15.2               20       -219.31636        134.39172        60.655125        10.328914        52.732861        54.142136
             15.2            -15.2               20       -193.54703        216.39748        86.530914       -28.033613        90.689194       -19.912231
               16            -15.2               20       -98.468231        266.34332        64.578049       -73.878197         45.82283       -90.342209
             16.8            -15.2               20           5.8283        236.63171        14.549016       -81.516396       -41.333385       -85.731499
             17.6            -15.2               20        49.677868        153.24675       -14.446881       -46.946922       -76.633247       -11.598856
             18.4            -15.2               20        23.198103        95.146141      -0.18450081       -15.949412       -25.780582        49.986271
             19.2            -15.2               20       -13.335833        107.39509        24.852161       -26.420929        44.320606        29.475811
               20            -15.2               20        9.0432062        153.31801        14.738731       -56.935249        49.291977       -45.019115
             20.8            -15.2               20        90.567299        156.73088       -25.682203       -57.809414       -15.453051       -77.318146
             21.6            -15.2               20        156.21634        85.117714       -45.894299       -22.776779       -71.935974       -27.742968
             22.4            -15.2               20        143.85794       -10.747862       -25.754772        3.8497834       -53.206432        37.223747
             23.2            -15.2               20        80.855934       -50.433197       -6.0648079       -4.3893585        10.976196        40.196026
               24            -15.2               20        47.187397       -23.935303       -19.540775       -16.880314        31.578211       -9.2659054
             24.8            -15.2               20        70.595024        -11.53382       -37.484196       0.26231194       -17.508495       -35.740536
             25.6            -15.2               20        83.574753       -70.382744       -24.791035        26.085766       -61.046185        5.4198217
             26.4            -15.2               20         14.20451       -135.10812      -0.86754489        25.522844        -27.59643        65.677559
             27.2            -15.2               20       -90.462578       -102.50598         3.524956         12.64205         45.81543        55.915619
               28            -15.2               20       -110.41856       0.14773965        3.1228285        15.481616        59.148396       -18.290474
             28.8            -15.2               20        -43.11668        45.624592        17.475067        17.263073       -1.9709542       -44.949203
             29.6            -15.2               20       -16.365803        13.729651        23.764462       -2.6404107       -30.251385         13.19075
             30.4            -15.2               20       -57.476761        21.013056        6.5522933       -16.861225        26.353975        37.450729
             31.2            -15.2               20       -38.063869        93.833351       -3.8029745       -6.3978119        57.399231       -35.833244
               32            -15.2               20        72.334183        99.662323        6.7414165       -3.3040416       -18.038589       -78.589653
             32.8            -15.2               20        118.99801       -4.3586702         3.809556       -18.833736       -78.072342       -0.9201088
             33.6            -15.2               20        44.050163       -69.516235       -19.449211       -13.939099       -14.531318        63.502995
             34.4            -15.2               20       -6.9951005       -30.109299       -21.941633        13.448811        45.422199        7.3194327
             35.2            -15.2               20        22.005875       -17.417343      -0.18800521        17.767353       -14.739508       -36.562458
               36            -15.2               20       0.32734799       -73.041359        5.7883496        1.6731619       -51.692677        33.797188
             36.8            -15.2               20        -85.23101       -52.276489       0.48249489        5.0811181        40.099003        63.426403
             37.6            -15.2               20       -75.876884        55.844807        14.147099        11.028433        81.036514       -34.945793
             38.4            -15.2               20        25.619524        74.133026        21.117933       -11.496486       -22.880737       -73.952385
             39.2            -15.2               20        44.116371       -5.0542383       -6.0596542       -23.705235        -63.99118        19.202221
               40            -15.2               20       -9.1398916       -19.166708       -23.521517        2.5061197        23.021677        44.194859
              -40            -14.4               20        16.537661       -26.591799        24.705952        9.5909929        12.778191       -54.237919
            -39.2            -14.4               20        53.997791        27.888336       -4.8680296        25.065796        68.706314        23.218689
            -38.4            -14.4               20       -15.399092        89.329987       -22.646204        2.1401949       -23.163658        77.995537
            -37.6            -14.4               20       -98.083549         15.54458       -6.9659262       -11.778986       -86.192909       -14.308413
            -36.8            -14.4               20       -51.820721       -80.465302          -2.3585       -1.1537768        2.7759047       -68.351273
              -36            -14.4               20        21.777382       -54.965237       -9.6874447       -6.7223806        53.011677         6.722353
            -35.2            -14.4               20        7.2767463        -12.23635        7.8983793       -20.764294       -19.499817        31.284313
            -34.4            -14.4               20        4.6907601        -50.69838         27.73926       -3.6700859        -32.14373       -44.333694
            -33.6            -14.4               20        83.348145       -50.532253        11.686229        20.687927          55.8839       -46.726715
            -32.8            -14.4               20         110.6468        52.201256       -9.9992695        13.181979        64.842499        47.606323
              -32            -14.4               20        16.498266        111.48275       -3.8480582   -0.00033931434       -29.505146        70.399712
            -31.2            -14.4               20       -59.705612        52.369698        1.5310862        9.1376514       -56.667976       -7.2586207
            -30.4            -14.4               20       -33.869762        4.1506362       -13.487511        11.395115        11.423204        -36.09613
            -29.6            -14.4               20       -17.341072        36.006699        -18.92816       -7.7289724        29.114058        22.613874
            -28.8            -14.4               20       -80.306549        37.617256       -5.9762187       -15.921482       -37.595173         43.82513
              -28            -14.4               20       -114.64394        -55.04604       -2.6824884       -8.2977705       -66.736893       -23.897951
            -27.2            -14.4               20       -37.250069       -134.52159       -6.1091886       -15.793498       -5.5078201        -74.85955
            -26.4            -14.4               20        62.029301       -106.86446        11.648174       -28.819202        56.642357       -34.926914
            -25.6            -14.4               20        78.480804        -33.07317        34.908176       -11.823578        41.430988        28.593307
            -24.8            -14.4               20        49.829803       -15.300334        25.922386         16.76207        -15.40801        25.169067
              -24            -14.4               20        67.214035       -44.058773        1.9318978        11.862078       -26.365444       -28.198259
            -23.2            -14.4               20        131.09727       -30.754448        10.526757       -10.001262        29.574474       -46.057976
            -22.4            -14.4               20        162.83609        55.596718        41.623379        3.8409774        74.955933        6.1843481
            -21.6            -14.4               20        114.53135        145.61279        39.360851        46.980537        38.759552         68.65432
            -20.8            -14.4               20         27.15592        163.15385       -3.0694623        61.920074        -37.50526        60.928963
              -20            -14.4               20       -16.784161        120.51341       -28.885098        33.258331       -53.445667       -11.035203
            -19.2            -14.4               20        8.5253201        96.965126       -7.9824696        11.100676         10.79901       -52.563393
            -18.4            -14.4               20        40.662514        142.34015        16.235691        34.943741        71.276421       -3.1603041
            -17.6            -14.4               20         5.129849        223.22603       -6.5309658        76.045319        48.959522        79.266937
            -16.8            -14.4               20       -97.457878         259.3085       -61.100819        77.202682       -37.619106        93.407249
              -16            -14.4               20       -193.29872        210.19226       -89.385239        30.199574       -92.918091        21.414772
            -15.2            -14.4               20       -215.70587        122.67546       -64.177948          -14.009       -55.157734       -57.099476
            -14.4            -14.4               20       -170.39215        78.853699       -17.224833       -8.8417139        31.269497       -63.103798
            -13.6            -14.4               20       -122.54203        110.93157      -0.93838197        38.509155        76.523743        2.2740426
            -12.8            -14.4               20       -130.57417        182.78656       -34.358994        81.104698        46.898533        72.291496
              -12            -14.4               20       -197.94376        235.00296       -88.697899        80.395287       -21.161224        86.353188
            -11.2            -14.4               20        -283.9397        233.17894       -120.99803        38.669411        -70.07682        42.162407
            -10.4            -14.4               20        -345.5705         186.1517       -112.02073       -9.0136032       -67.428436        -16.29059
             -9.6            -14.4               20       -364.01392        128.27591       -74.451378       -30.166887       -26.099512       -49.419987
             -8.8            -14.4               20       -346.52661        88.023018       -37.260395       -19.442022        18.314133       -46.784172
               -8            -14.4               20       -313.88275        77.429405        -21.74967        6.9621649        44.041744       -19.627197
             -7.2            -14.4               20       -285.31183        95.908066       -27.389185        29.599712        47.620327        10.682682
             -6.4            -14.4               20       -271.95938        131.14978       -40.645718        38.545071        32.666264        29.646049
             -5.6            -14.4               20       -278.06207        167.53317       -51.192451         35.93848        11.431696        37.968765
             -4.8            -14.4               20       -301.01083        196.96626       -55.266109         29.50959        -4.322401        37.315254
               -4            -14.4               20       -329.50717        215.69441       -53.009235         24.14069       -15.100697         26.87561
             -3.2            -14.4               20       -352.35596        221.47392       -47.647892        20.277691       -21.148411        14.998214
             -2.4            -14.4               20        -367.8699         219.0782       -40.245148          17.0604       -19.906908        8.2543221
             -1.6            -14.4               20       -376.99985        215.92693       -29.168764        13.030446       -14.485811        3.2613668
             -0.8            -14.4               20       -380.28082        213.32758       -15.173335        7.1106968       -7.6679306      -0.20210114
                0            -14.4               20        -380.7616        211.86255                0                0                0                0
              0.8            -14.4               20       -380.28082        213.32758        15.173335       -7.1106968        7.6679306       0.20210114
              1.6            -14.4               20       -376.99985        215.92693        29.168764       -13.030446        14.485811       -3.2613668
              2.4            -14.4               20        -367.8699         219.0782        40.245148         -17.0604        19.906908       -8.2543221
              3.2            -14.4               20       -352.35596        221.47392        47.647892       -20.277691        21.148411       -14.998214
                4            -14.4               20       -329.50717        215.69441        53.009235        -24.14069        15.100697        -26.87561
              4.8            -14.4               20       -301.01083        196.96626        55.266109        -29.50959         4.322401       -37.315254
              5.6            -14.4               20       -278.06207        167.53317        51.192451        -35.93848       -11.431696       -37.968765
              6.4            -14.4               20       -271.95938        131.14978        40.645718       -38.545071       -32.666264       -29.646049
              7.2            -14.4               20       -285.31183        95.908066        27.389185       -29.599712       -47.620327       -10.682682
                8            -14.4               20       -313.88275        77.429405         21.74967       -6.9621649       -44.041744        19.627197
              8.8            -14.4               20       -346.52661        88.023018        37.260395        19.442022       -18.314133        46.784172
              9.6            -14.4               20       -364.01392        128.27591        74.451378        30.166887        26.099512        49.419987
             10.4            -14.4               20        -345.5705         186.1517        112.02073        9.0136032        67.428436         16.29059
             11.2            -14.4               20        -283.9397        233.17894        120.99803       -38.669411         70.07682       -42.162407
               12            -14.4               20       -197.94376        235.00296        88.697899       -80.395287        21.161224       -86.353188
             12.8            -14.4               20       -130.57417        182.78656        34.358994       -81.104698       -46.898533       -72.291496
             13.6            -14.4               20       -122.54203        110.93157       0.93838197       -38.509155       -76.523743       -2.2740426
             14.4            -14.4               20       -170.39215        78.853699        17.224833        8.8417139       -31.269497        63.103798
             15.2            -14.4               20       -215.70587        122.67546        64.177948           14.009        55.157734        57.099476
               16            -14.4               20       -193.29872        210.19226        89.385239       -30.199574        92.918091       -21.414772
             16.8            -14.4               20       -97.457878         259.3085        61.100819       -77.202682        37.619106       -93.407249
             17.6            -14.4               20         5.129849        223.22603        6.5309658       -76.045319       -48.959522       -79.266937
             18.4            -14.4               20        40.662514        142.34015       -16.235691       -34.943741       -71.276421        3.1603041
             19.2            -14.4               20        8.5253201        96.965126        7.9824696       -11.100676        -10.79901        52.563393
               20            -14.4               20       -16.784161        120.51341        28.885098       -33.258331        53.445667        11.035203
             20.8            -14.4               20         27.15592        163.15385        3.0694623       -61.920074         37.50526       -60.928963
             21.6            -14.4               20        114.53135        145.61279       -39.360851       -46.980537       -38.759552        -68.65432
             22.4            -14.4               20        162.83609        55.596718       -41.623379       -3.8409774       -74.955933       -6.1843481
             23.2            -14.4               20        131.09727       -30.754448       -10.526757        10.001262       -29.574474        46.057976
               24            -14.4               20        67.214035       -44.058773       -1.9318978       -11.862078        26.365444        28.198259
             24.8            -14.4               20        49.829803       -15.300334       -25.922386        -16.76207         15.40801       -25.169067
             25.6            -14.4               20        78.480804        -33.07317       -34.908176        11.823578       -41.430988       -28.593307
             26.4            -14.4               20        62.029301       -106.86446       -11.648174        28.819202       -56.642357        34.926914
             27.2            -14.4               20       -37.250069       -134.52159        6.1091886        15.793498        5.5078201         74.85955
               28            -14.4               20       -114.64394        -55.04604        2.6824884        8.2977705        66.736893        23.897951
             28.8            -14.4               20       -80.306549        37.617256        5.9762187        15.921482        37.595173        -43.82513
             29.6            -14.4               20       -17.341072        36.006699         18.92816        7.7289724       -29.114058       -22.613874
             30.4            -14.4               20       -33.869762        4.1506362        13.487511       -11.395115       -11.423204         36.09613
             31.2            -14.4               20       -59.705612        52.369698       -1.5310862       -9.1376514        56.667976        7.2586207
               32            -14.4               20        16.498266        111.48275        3.8480582    0.00033931434        29.505146       -70.399712
             32.8            -14.4               20         110.6468        52.201256        9.9992695       -13.181979       -64.842499       -47.606323
             33.6            -14.4               20        83.348145       -50.532253       -11.686229       -20.687927         -55.8839        46.726715
             34.4            -14.4               20        4.6907601        -50.69838        -27.73926        3.6700859         32.14373        44.333694
             35.2            -14.4               20        7.2767463        -12.23635       -7.8983793        20.764294        19.499817       -31.284313
               36            -14.4               20        21.777382       -54.965237        9.6874447        6.7223806       -53.011677        -6.722353
             36.8            -14.4               20       -51.820721       -80.465302           2.3585        1.1537768       -2.7759047        68.351273
             37.6            -14.4               20       -98.083549         15.54458        6.9659262        11.778986        86.192909        14.308413
             38.4            -14.4               20       -15.399092        89.329987        22.646204       -2.1401949        23.163658       -77.995537
             39.2            -14.4               20        53.997791        27.888336        4.8680296       -25.065796       -68.706314       -23.218689
               40            -14.4               20        16.537661       -26.591799       -24.705952       -9.5909929       -12.778191        54.237919
              -40            -13.6               20        37.163425       -18.890121        18.088175        16.763485        45.029289       -42.171223
            -39.2            -13.6               20        42.752106        56.298996       -12.621387        17.343256        48.663742        58.612278
            -38.4            -13.6               20       -53.222675        78.101967       -15.431915       -6.5544634        -60.05674         55.93774
            -37.6            -13.6               20       -91.635719       -23.791039       0.84941697       -6.1332793       -62.510323       -53.266205
            -36.8            -13.6               20       -14.497488       -79.655907        -7.483829        3.5071983        35.788353       -47.121807
              -36            -13.6               20         21.57832       -31.837227       -12.462326       -12.647218        28.461136        35.493679
            -35.2            -13.6               20       -8.5160704       -24.955288        14.988371       -20.796045       -41.387737        3.7727218
            -34.4            -13.6               20        30.451839       -66.620964        28.241571         5.325242        2.0996976       -65.212296
            -33.6            -13.6               20        110.07394       -14.979458        3.6542039        21.384228        78.408302        -8.479804
            -32.8            -13.6               20        78.910759        94.113327        -10.89489        6.9139128        28.239368        75.420616
              -32            -13.6               20       -28.262022        97.116417      -0.48913822        1.3273963        -58.13269        37.443905
            -31.2            -13.6               20       -55.137192        20.395367       -3.3722863        11.567785       -29.823263       -34.952415
            -30.4            -13.6               20       -18.183142         11.83084       -17.721216        4.0470443        35.182285       -9.4599819
            -29.6            -13.6               20       -43.688728        46.988991       -12.207061       -13.367225        2.0063701        46.505173
            -28.8            -13.6               20       -107.50061       -2.5397227      -0.85939127       -11.843779       -67.221413        14.652948
              -28            -13.6               20       -81.585251       -108.15521       -5.8393812       -8.5134916       -44.353802       -61.224415
            -27.2            -13.6               20        25.670979        -130.9131        -1.046276       -22.745398        36.745407       -62.683044
            -26.4            -13.6               20        83.898712       -60.936047        26.285196       -22.416536        57.228924        5.8221169
            -25.6            -13.6               20        58.198414       -12.446304        33.932442        8.0728035        5.1404943        38.317802
            -24.8            -13.6               20         45.76585       -30.538513         6.359808        21.453979       -29.937983       -6.5670075
              -24            -13.6               20         101.3137       -41.866039       -4.3813162         -4.19765        5.0190735        -51.95459
            -23.2            -13.6               20        158.22076        18.468441        27.364857       -14.256018        63.442104       -21.248318
            -22.4            -13.6               20        137.49004        114.99342        47.971424         25.49939        60.692238        52.348392
            -21.6            -13.6               20        54.517773        161.48337        15.922595        62.191265       -10.852234        72.750496
            -20.8            -13.6               20       -7.5926957        132.56192       -25.551775        44.960125       -57.480286        12.585825
              -20            -13.6               20       0.26778996        97.018677       -19.093435        10.322018       -11.842663       -46.653465
            -19.2            -13.6               20        35.938278        127.52965        13.515414        20.620283        62.692463       -20.616234
            -18.4            -13.6               20        16.778265        207.79852        6.1031904        65.718079        60.058216        63.588264
            -17.6            -13.6               20       -79.243057         255.6873       -49.177723        80.242599       -22.780014        98.494766
            -16.8            -13.6               20        -183.8007        218.76881       -89.810616        38.009193       -89.194038        35.275883
              -16            -13.6               20       -215.90813        131.83023       -70.835167       -13.314811        -63.48634       -53.167194
            -15.2            -13.6               20       -172.56702        81.450813       -21.046335       -15.093165        25.004501       -66.414063
            -14.4            -13.6               20       -125.74102        114.07299       -1.3086361         32.12965        78.634491        3.2409472
            -13.6            -13.6               20       -142.05342         190.8038       -35.573071        75.932457        44.963028        76.926414
            -12.8            -13.6               20       -222.47255        238.20082       -92.291466        73.100594       -31.664625        85.936714
              -12            -13.6               20       -313.70074        221.68971       -121.47114        28.630018       -76.250557        30.961788
            -11.2            -13.6               20       -363.83209        162.19971       -103.26808       -17.641428        -59.20792       -33.857059
            -10.4            -13.6               20       -361.85431        105.22772       -59.432404       -29.933376       -4.3299742       -57.031181
             -9.6            -13.6               20       -330.66339        83.429016       -25.277998       -4.4668574        43.808472       -33.868317
             -8.8            -13.6               20       -299.45313        98.882736       -20.648558        33.632111        57.001778        6.5667901
               -8            -13.6               20       -287.21378        135.71249        -41.47654        56.757439        40.090847        38.241047
             -7.2            -13.6               20       -298.43701        178.07072       -67.591309        55.310314        13.589099        48.520439
             -6.4            -13.6               20       -326.07825         211.8002       -81.058754        36.991665       -10.267725        38.086113
             -5.6            -13.6               20        -360.5199        227.23682       -78.699547        15.642616       -24.981712        20.983051
             -4.8            -13.6               20        -394.8063        226.33269       -67.023582        1.5266016       -26.516884        6.3357201
               -4            -13.6               20       -420.25156        217.13539        -52.93985       -3.5937948       -20.637041       -8.0672178
             -3.2            -13.6               20       -430.29367        204.74826       -41.187771       -3.9619384       -14.247896       -17.772282
             -2.4            -13.6               20       -429.48712        193.37767       -31.909466        -2.678721         -8.04702       -17.918652
             -1.6            -13.6               20       -425.01526         187.4677       -22.120586      -0.91124427       -2.8134565       -13.974028
             -0.8            -13.6               20        -419.9108        185.79329       -11.188575    -0.0053591961      -0.11663827       -8.4022503
                0            -13.6               20       -417.50156        185.31633                0                0                0                0
              0.8            -13.6               20        -419.9108        185.79329        11.188575     0.0053591961       0.11663827        8.4022503
              1.6            -13.6               20       -425.01526         187.4677        22.120586       0.91124427        2.8134565        13.974028
              2.4            -13.6               20       -429.48712        193.37767        31.909466         2.678721          8.04702        17.918652
              3.2            -13.6               20       -430.29367        204.74826        41.187771        3.9619384        14.247896        17.772282
                4            -13.6               20       -420.25156        217.13539         52.93985        3.5937948        20.637041        8.0672178
              4.8            -13.6               20        -394.8063        226.33269        67.023582       -1.5266016        26.516884       -6.3357201
              5.6            -13.6               20        -360.5199        227.23682        78.699547       -15.642616        24.981712       -20.983051
              6.4            -13.6               20       -326.07825         211.8002        81.058754       -36.991665        10.267725       -38.086113
              7.2            -13.6               20       -298.43701        178.07072        67.591309       -55.310314       -13.589099       -48.520439
                8            -13.6               20       -287.21378        135.71249         41.47654       -56.757439       -40.090847       -38.241047
              8.8            -13.6               20       -299.45313        98.882736        20.648558       -33.632111       -57.001778       -6.5667901
              9.6            -13.6               20       -330.66339        83.429016        25.277998        4.4668574       -43.808472        33.868317
             10.4            -13.6               20       -361.85431        105.22772        59.432404        29.933376        4.3299742        57.031181
             11.2            -13.6               20       -363.83209        162.19971        103.26808        17.641428         59.20792        33.857059
               12            -13.6               20       -313.70074        221.68971        121.47114       -28.630018        76.250557       -30.961788
             12.8            -13.6               20       -222.47255        238.20082        92.291466       -73.100594        31.664625       -85.936714
             13.6            -13.6               20       -142.05342         190.8038        35.573071       -75.932457       -44.963028       -76.926414
             14.4            -13.6               20       -125.74102        114.07299        1.3086361        -32.12965       -78.634491       -3.2409472
             15.2            -13.6               20       -172.56702        81.450813        21.046335        15.093165       -25.004501        66.414063
               16            -13.6               20       -215.90813        131.83023        70.835167        13.314811         63.48634        53.167194
             16.8            -13.6               20        -183.8007        218.76881        89.810616       -38.009193        89.194038       -35.275883
             17.6            -13.6               20       -79.243057         255.6873        49.177723       -80.242599        22.780014       -98.494766
             18.4            -13.6               20        16.778265        207.79852       -6.1031904       -65.718079       -60.058216       -63.588264
             19.2            -13.6               20        35.938278        127.52965       -13.515414       -20.620283       -62.692463        20.616234
               20            -13.6               20       0.26778996        97.018677        19.093435       -10.322018        11.842663        46.653465
             20.8            -13.6               20       -7.5926957        132.56192        25.551775       -44.960125        57.480286       -12.585825
             21.6            -13.6               20        54.517773        161.48337       -15.922595       -62.191265        10.852234       -72.750496
             22.4            -13.6               20        137.49004        114.99342       -47.971424        -25.49939       -60.692238       -52.348392
             23.2            -13.6               20        158.22076        18.468441       -27.364857        14.256018       -63.442104        21.248318
               24            -13.6               20         101.3137       -41.866039        4.3813162          4.19765       -5.0190735         51.95459
