           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -8.8            -15.2               20        243.55095        9.2575569        -2.824729       -21.838751       -54.505657       -28.804098
               -8            -15.2               20        253.52026       -31.961067        23.630085       -39.681976       -24.170202       -56.042622
             -7.2            -15.2               20         288.4895        -64.52803        53.169468       -34.126034         9.580575       -58.235687
             -6.4            -15.2               20         335.9454       -82.437897        70.407211       -13.727794        31.103178        -41.72646
             -5.6            -15.2               20        382.24332       -85.407616        72.185997        7.4014053        37.871288       -19.240145
             -4.8            -15.2               20        421.29141       -78.409393        65.370399        20.415426        33.822247       -5.1655688
               -4            -15.2               20        452.85834       -66.944473        56.352577        24.464771        27.436581        2.4929359
             -3.2            -15.2               20        474.68121       -52.370071        48.035206        23.372757        22.455887        7.7903523
             -2.4            -15.2               20        487.22385       -38.761063        40.403702        19.720213         16.32798        7.3815947
             -1.6            -15.2               20        494.54462       -30.766878        30.326437        14.031606        10.619736        5.0698504
             -0.8            -15.2               20        497.89227       -26.051924        16.209507        7.2482805          6.28192         3.799685
                0            -15.2               20        498.45798       -23.775497                0                0                0                0
              0.8            -15.2               20        497.89227       -26.051924       -16.209507       -7.2482805         -6.28192        -3.799685
              1.6            -15.2               20        494.54462       -30.766878       -30.326437       -14.031606       -10.619736       -5.0698504
              2.4            -15.2               20        487.22385       -38.761063       -40.403702       -19.720213        -16.32798       -7.3815947
              3.2            -15.2               20        474.68121       -52.370071       -48.035206       -23.372757       -22.455887       -7.7903523
                4            -15.2               20        452.85834       -66.944473       -56.352577       -24.464771       -27.436581       -2.4929359
              4.8            -15.2               20        421.29141       -78.409393       -65.370399       -20.415426       -33.822247        5.1655688
              5.6            -15.2               20        382.24332       -85.407616       -72.185997       -7.4014053       -37.871288        19.240145
              6.4            -15.2               20         335.9454       -82.437897       -70.407211        13.727794       -31.103178         41.72646
              7.2            -15.2               20         288.4895        -64.52803       -53.169468        34.126034        -9.580575        58.235687
                8            -15.2               20        253.52026       -31.961067       -23.630085        39.681976        24.170202        56.042622
              8.8            -15.2               20        243.55095        9.2575569         2.824729        21.838751        54.505657        28.804098
              9.6            -15.2               20         265.8324        39.443409        8.3670225        -12.08638        55.207424       -20.769348
             10.4            -15.2               20        310.08765        29.905352       -15.408066        -40.51852        13.868202       -60.730968
             11.2            -15.2               20        337.81213       -30.413805       -56.450039        -40.60965       -48.844696       -51.421844
               12            -15.2               20         307.0896       -114.02824       -84.259109        -6.547842       -83.339294        8.0711441
             12.8            -15.2               20         216.9232       -162.34119       -74.552032        38.730682       -50.425686        72.743011
             13.6            -15.2               20        121.94061        -133.5457       -33.040119        57.534203        26.311401        80.884369
             14.4            -15.2               20         93.85218       -57.492329        4.6647539        33.651287        70.216919        13.821447
             15.2            -15.2               20        147.34818        -16.86285        1.9751705       -6.2596436         32.98465       -60.253799
               16            -15.2               20        209.72884       -61.302719       -35.907768       -16.483624       -47.777512       -54.952908
             16.8            -15.2               20        193.97433       -155.69588       -59.668617        15.883387       -82.721573        22.393909
             17.6            -15.2               20        96.931076       -213.70676       -37.743793        50.670853       -30.277473        80.187881
             18.4            -15.2               20       -1.9151099       -185.81168       -1.1476185        46.094467         43.53511        55.842884
             19.2            -15.2               20       -32.454163       -114.39499          3.67904        20.268627        46.666615       -11.871364
               20            -15.2               20       -4.9487367       -81.474152       -13.431314        21.757771       -11.476943       -32.455681
             20.8            -15.2               20        7.7109895       -109.79459       -4.2815695        45.472462       -41.641567        16.172621
             21.6            -15.2               20       -44.036316       -140.34734        31.452242        39.586239       -4.0519414         59.26796
             22.4            -15.2               20       -122.19344        -103.6428        39.510441        1.7258226        50.311234         36.78775
             23.2            -15.2               20       -142.02686       -7.4680986        10.316982       -10.914758        53.606754       -17.942736
               24            -15.2               20       -84.249001        57.019779        2.6065371        12.456869        5.1131849       -36.124187
             24.8            -15.2               20       -32.142368        36.074852        31.106386        12.777637       -24.179182       -2.7889833
             25.6            -15.2               20        -51.16544        8.9372873        34.442463        -23.83601        10.210181        25.877129
             26.4            -15.2               20       -72.353546        62.837791       -1.7269561       -35.715126        50.126709       -6.7078013
             27.2            -15.2               20         1.003912        124.22124       -14.670056        -8.291441        16.756088       -61.380234
               28            -15.2               20        100.69625        71.825562        4.8392529       -2.6365132       -52.242668       -41.489784
             28.8            -15.2               20        86.383804       -33.701187       -3.6866484       -25.418585       -47.922764         34.07777
             29.6            -15.2               20        5.8392973        -44.25861       -35.258705       -13.996367        18.524111        35.096176
             30.4            -15.2               20        10.529617       0.81789732       -25.580273        23.972954        19.163744       -30.321056
             31.2            -15.2               20        51.562737       -33.583328        9.8297825        22.609133       -43.266212       -13.368717
               32            -15.2               20       -15.809563       -87.211395        7.5484834       -1.6439712       -22.072016        66.160042
             32.8            -15.2               20       -106.01267       -20.953594       -8.6204224        9.1461487        63.244553        37.271904
             33.6            -15.2               20       -59.633228        74.539101        11.613669        22.927126        41.361641       -55.749916
             34.4            -15.2               20         26.47117        51.176105        29.551018       -5.3418293       -41.813507       -33.318298
             35.2            -15.2               20        15.379787        1.7967522        5.4602199       -28.465021       -11.440724        32.416344
               36            -15.2               20        9.6971121         33.21109       -16.001471       -10.667336        43.015324       -16.088001
             36.8            -15.2               20        74.085533        24.349796       -8.1318159        3.0761311         -29.2691       -53.293919
             37.6            -15.2               20        59.202644       -69.732895       -6.6584291      -0.78505385       -72.018127        37.842369
             38.4            -15.2               20       -46.052029       -78.030518       -10.483147         10.78166        28.696291         70.18132
             39.2            -15.2               20        -57.85257        9.2819538        8.0220108        17.094349        61.408943       -27.288712
               40            -15.2               20        3.3070464        23.887857          17.9354       -7.2391605        -26.51786       -40.076424
              -40            -14.4               20         -15.2458        28.061235       -19.417923       -3.6487551       -4.3689346        53.579399
            -39.2            -14.4               20       -61.203693       -23.126842        1.9852126       -18.698471       -69.573662       -13.818563
            -38.4            -14.4               20       -1.8957222        -90.74588        14.029912       -4.2572498        16.055733       -73.715439
            -37.6            -14.4               20        76.701981       -28.482822        5.5693989        2.2713556        74.605095        11.158892
            -36.8            -14.4               20        39.085217        45.111141        10.230019       0.24812001       -11.937922        51.151638
              -36            -14.4               20       -1.6743333        13.243183        9.5384541        17.708212       -35.184681       -21.192822
            -35.2            -14.4               20        30.280291        7.6334505       -18.187571        22.193674        40.508999       -14.253059
            -34.4            -14.4               20         2.373219        68.743401       -25.773071       -8.3997021        14.538054        60.563553
            -33.6            -14.4               20       -88.337265        39.456604        1.3958054       -20.195227       -68.925385          21.2444
            -32.8            -14.4               20        -72.58223       -62.368561         5.651825      -0.44422877       -27.107731       -64.828461
              -32            -14.4               20        26.054674       -63.359009       -13.131785       -6.4842615        50.980007       -31.250757
            -31.2            -14.4               20        35.501804      0.088930845         3.316287       -28.882576        11.994234        35.609661
            -30.4            -14.4               20       -6.7553697       -19.218388        33.816753       -8.4875727       -38.211872       -1.0928812
            -29.6            -14.4               20        40.304905       -56.725464        20.124624        24.557787        15.018071       -48.826885
            -28.8            -14.4               20        107.35663        15.146946       -4.6200366        13.895057         65.23848        1.8925321
              -28            -14.4               20        54.497875        112.64365        7.9385438     0.0056871176        17.380554        63.149281
            -27.2            -14.4               20       -48.317707        97.093605        13.507181        25.504276       -43.738171        34.259792
            -26.4            -14.4               20       -63.752731        24.217522       -21.801628        35.795578       -30.361563       -20.996063
            -25.6            -14.4               20       -31.098389         18.94276       -39.771088       -1.0206264        15.607814       -12.451262
            -24.8            -14.4               20        -60.43177        54.723286       -10.541988       -20.710539        13.026005        30.479275
              -24            -14.4               20       -128.59999        23.214342        1.7104682        4.8069334       -36.935745         30.44751
            -23.2            -14.4               20       -134.85385       -74.245285       -30.827076        10.834349       -59.445705       -19.660414
            -22.4            -14.4               20       -64.961273       -136.16394       -42.541656       -29.061478       -15.665998       -57.271652
            -21.6            -14.4               20        0.9158802       -118.05157       -4.1286278       -52.413605        37.189987       -32.224155
            -20.8            -14.4               20         2.477854       -81.149857        22.870255       -27.993584        25.036785        23.834404
              -20            -14.4               20       -28.948929       -99.368614        4.5097065        -9.359417       -35.394039        25.479729
            -19.2            -14.4               20         -13.2222       -168.74945       -7.9911108       -32.547798         -53.1824       -41.565342
            -18.4            -14.4               20        76.579384       -211.53922        23.192501       -53.386902        11.259448       -83.205513
            -17.6            -14.4               20        176.19576       -166.07121        57.462849       -27.785664        80.127525       -34.035141
            -16.8            -14.4               20        202.65578       -69.488533         45.36488        12.629534        58.986965        46.581715
              -16            -14.4               20        149.46147       -22.026035        5.4228888         11.20273       -28.801296         59.82793
            -15.2            -14.4               20        97.820267        -66.99556        -4.367528       -28.668987       -73.303284       -10.196493
            -14.4            -14.4               20        129.73395       -144.89154        32.678825       -53.688828       -24.426973       -82.727501
            -13.6            -14.4               20        235.45422       -165.92206        74.584854       -32.896858        57.274422       -74.443199
            -12.8            -14.4               20        327.85526       -102.27572        77.971458        12.297118        85.603745        1.4709063
              -12            -14.4               20        343.97244       -7.8136301        43.543209        39.033646        39.278164        60.715824
            -11.2            -14.4               20        299.34012        44.104172        4.6661468        26.009014       -31.520184        53.908039
            -10.4            -14.4               20        252.35646        29.732124       -7.2605996       -11.760557       -64.556206      -0.10347366
             -9.6            -14.4               20        247.83694        -20.19739         14.20926       -42.808353       -42.846378       -53.214531
             -8.8            -14.4               20        288.33331       -62.216087        50.549107       -47.062645        4.1399236       -67.674416
               -8            -14.4               20        346.42224       -74.595894        77.583534       -25.057278         39.39056        -44.35144
             -7.2            -14.4               20        398.82947       -63.019691        82.970123         7.893012        47.097187       -11.571138
             -6.4            -14.4               20        437.11307       -42.219643        69.317337        33.700119         33.62878        13.988206
             -5.6            -14.4               20        459.12158       -21.147436         48.85326        43.846691        13.819887        26.786562
             -4.8            -14.4               20            469.5       -4.5674424        33.338337        41.529247       -1.6491412         24.69702
               -4            -14.4               20        474.22626         5.287034        26.053915        34.413151       -9.5632305         18.97934
             -3.2            -14.4               20        473.14429        9.7801294         24.02379         28.62709       -11.373693        16.284159
             -2.4            -14.4               20        468.73544        9.4840746        22.964527        24.735291       -10.372052        11.231836
             -1.6            -14.4               20        466.23569        4.6025229        18.689503        19.229807       -7.9560628        6.5553451
             -0.8            -14.4               20        464.66153      -0.36192513        10.197576        10.584576       -4.0902624        4.5485268
                0            -14.4               20        463.51193       -1.9831767                0                0                0                0
              0.8            -14.4               20        464.66153      -0.36192513       -10.197576       -10.584576        4.0902624       -4.5485268
              1.6            -14.4               20        466.23569        4.6025229       -18.689503       -19.229807        7.9560628       -6.5553451
              2.4            -14.4               20        468.73544        9.4840746       -22.964527       -24.735291        10.372052       -11.231836
              3.2            -14.4               20        473.14429        9.7801294        -24.02379        -28.62709        11.373693       -16.284159
                4            -14.4               20        474.22626         5.287034       -26.053915       -34.413151        9.5632305        -18.97934
              4.8            -14.4               20            469.5       -4.5674424       -33.338337       -41.529247        1.6491412        -24.69702
              5.6            -14.4               20        459.12158       -21.147436        -48.85326       -43.846691       -13.819887       -26.786562
              6.4            -14.4               20        437.11307       -42.219643       -69.317337       -33.700119        -33.62878       -13.988206
              7.2            -14.4               20        398.82947       -63.019691       -82.970123        -7.893012       -47.097187        11.571138
                8            -14.4               20        346.42224       -74.595894       -77.583534        25.057278        -39.39056         44.35144
              8.8            -14.4               20        288.33331       -62.216087       -50.549107        47.062645       -4.1399236        67.674416
              9.6            -14.4               20        247.83694        -20.19739        -14.20926        42.808353        42.846378        53.214531
             10.4            -14.4               20        252.35646        29.732124        7.2605996        11.760557        64.556206       0.10347366
             11.2            -14.4               20        299.34012        44.104172       -4.6661468       -26.009014        31.520184       -53.908039
               12            -14.4               20        343.97244       -7.8136301       -43.543209       -39.033646       -39.278164       -60.715824
             12.8            -14.4               20        327.85526       -102.27572       -77.971458       -12.297118       -85.603745       -1.4709063
             13.6            -14.4               20        235.45422       -165.92206       -74.584854        32.896858       -57.274422        74.443199
             14.4            -14.4               20        129.73395       -144.89154       -32.678825        53.688828        24.426973        82.727501
             15.2            -14.4               20        97.820267        -66.99556         4.367528        28.668987        73.303284        10.196493
               16            -14.4               20        149.46147       -22.026035       -5.4228888        -11.20273        28.801296        -59.82793
             16.8            -14.4               20        202.65578       -69.488533        -45.36488       -12.629534       -58.986965       -46.581715
             17.6            -14.4               20        176.19576       -166.07121       -57.462849        27.785664       -80.127525        34.035141
             18.4            -14.4               20        76.579384       -211.53922       -23.192501        53.386902       -11.259448        83.205513
             19.2            -14.4               20         -13.2222       -168.74945        7.9911108        32.547798          53.1824        41.565342
               20            -14.4               20       -28.948929       -99.368614       -4.5097065         9.359417        35.394039       -25.479729
             20.8            -14.4               20         2.477854       -81.149857       -22.870255        27.993584       -25.036785       -23.834404
             21.6            -14.4               20        0.9158802       -118.05157        4.1286278        52.413605       -37.189987        32.224155
             22.4            -14.4               20       -64.961273       -136.16394        42.541656        29.061478        15.665998        57.271652
             23.2            -14.4               20       -134.85385       -74.245285        30.827076       -10.834349        59.445705        19.660414
               24            -14.4               20       -128.59999        23.214342       -1.7104682       -4.8069334        36.935745        -30.44751
             24.8            -14.4               20        -60.43177        54.723286        10.541988        20.710539       -13.026005       -30.479275
             25.6            -14.4               20       -31.098389         18.94276        39.771088        1.0206264       -15.607814        12.451262
             26.4            -14.4               20       -63.752731        24.217522        21.801628       -35.795578        30.361563        20.996063
             27.2            -14.4               20       -48.317707        97.093605       -13.507181       -25.504276        43.738171       -34.259792
               28            -14.4               20        54.497875        112.64365       -7.9385438    -0.0056871176       -17.380554       -63.149281
             28.8            -14.4               20        107.35663        15.146946        4.6200366       -13.895057        -65.23848       -1.8925321
             29.6            -14.4               20        40.304905       -56.725464       -20.124624       -24.557787       -15.018071        48.826885
             30.4            -14.4               20       -6.7553697       -19.218388       -33.816753        8.4875727        38.211872        1.0928812
             31.2            -14.4               20        35.501804      0.088930845        -3.316287        28.882576       -11.994234       -35.609661
               32            -14.4               20        26.054674       -63.359009        13.131785        6.4842615       -50.980007        31.250757
             32.8            -14.4               20        -72.58223       -62.368561        -5.651825       0.44422877        27.107731        64.828461
             33.6            -14.4               20       -88.337265        39.456604       -1.3958054        20.195227        68.925385         -21.2444
             34.4            -14.4               20         2.373219        68.743401        25.773071        8.3997021       -14.538054       -60.563553
             35.2            -14.4               20        30.280291        7.6334505        18.187571       -22.193674       -40.508999        14.253059
               36            -14.4               20       -1.6743333        13.243183       -9.5384541       -17.708212        35.184681        21.192822
             36.8            -14.4               20        39.085217        45.111141       -10.230019      -0.24812001        11.937922       -51.151638
             37.6            -14.4               20        76.701981       -28.482822       -5.5693989       -2.2713556       -74.605095       -11.158892
             38.4            -14.4               20       -1.8957222        -90.74588       -14.029912        4.2572498       -16.055733        73.715439
             39.2            -14.4               20       -61.203693       -23.126842       -1.9852126        18.698471        69.573662        13.818563
               40            -14.4               20         -15.2458        28.061235        19.417923        3.6487551        4.3689346       -53.579399
              -40            -13.6               20       -41.436226        20.550617       -16.078865       -11.735489       -40.336132        45.011616
            -39.2            -13.6               20       -53.328934       -58.826939        9.2469683       -15.637807       -52.746521       -53.235771
            -38.4            -13.6               20        39.808556       -87.264282        12.980639       0.67479765        54.595936       -53.157856
            -37.6            -13.6               20        77.294983        6.1273022         4.936727        1.4598699        52.245056        48.240604
            -36.8            -13.6               20        15.417589        45.530838        12.214722        4.5958147       -36.987133        27.369406
              -36            -13.6               20         7.969914        6.2670493        2.1540222        22.540295       -6.9454265        -38.39949
            -35.2            -13.6               20        30.895098        33.397198       -26.086109        13.278502         45.65974        20.357447
            -34.4            -13.6               20        -39.02755        69.433723        -19.04567       -17.279987       -27.182993        61.790749
            -33.6            -13.6               20       -98.482681       -9.7988262        7.5282259       -14.759369       -68.588608       -24.740353
            -32.8            -13.6               20       -27.989658       -81.298195     -0.061915874        1.1443701        17.520603       -64.466858
              -32            -13.6               20        42.764542       -29.574492       -10.100918       -15.309175        51.325516        10.173412
            -31.2            -13.6               20        11.036226        8.3478832        16.964796        -24.03027       -22.132454        30.189098
            -30.4            -13.6               20         3.848763       -43.811413        30.212774        7.3308673       -28.902592       -34.656116
            -29.6            -13.6               20        79.107056       -38.873978        4.9058342        22.091089        49.010807       -34.373077
            -28.8            -13.6               20         93.62204         67.60321      -0.88722664        2.5490036        54.079693        40.504955
              -28            -13.6               20        -1.993134        116.63031        17.394722        9.1886082       -21.506989        57.501656
            -27.2            -13.6               20       -65.128281        55.118675       -1.2169111        36.473434       -45.756931      -0.12780023
            -26.4            -13.6               20       -38.633476        13.159448       -37.456547        18.739677      -0.87253553       -25.882217
            -25.6            -13.6               20       -34.681656        44.201736       -24.479355       -19.381741        21.377733        13.868331
            -24.8            -13.6               20       -103.39675        48.355652         6.617002       -7.2692866       -15.634701        40.808598
              -24            -13.6               20       -147.12303       -32.126396       -13.521667         20.37491       -56.108414        2.6854415
            -23.2            -13.6               20         -97.6623       -120.15813       -48.424358       -7.4850197       -37.638996       -51.279659
            -22.4            -13.6               20       -17.405186       -131.46022       -25.672419       -52.681293        21.715767       -47.716011
            -21.6            -13.6               20        7.9885707       -92.825798        21.180868       -42.866467        38.108227        7.2976112
            -20.8            -13.6               20       -17.896646       -90.744034        18.671743       -8.1891565       -15.584994        33.000282
              -20            -13.6               20        -18.35734       -149.47835       -9.4945145       -17.242363       -55.799381       -18.078959
            -19.2            -13.6               20        56.613258       -201.71437        5.9547801       -50.247204       -9.9339542       -78.973587
            -18.4            -13.6               20        160.10107       -174.32475        50.419338       -41.344589        67.949165       -52.198967
            -17.6            -13.6               20        198.73802       -82.120842        55.223309        3.6113343        69.866058        35.799999
            -16.8            -13.6               20        151.63634        -21.28792        15.907562        18.048016       -12.854333        64.736061
              -16            -13.6               20        99.702835       -57.702782       -4.4921479       -18.261879       -74.242485       -3.0834768
            -15.2            -13.6               20        128.63707       -141.58194        27.136017       -50.634243       -34.646553       -80.111015
            -14.4            -13.6               20        234.06387       -167.24994        71.703293       -32.557514        55.854145       -76.894783
            -13.6            -13.6               20        329.59494       -98.402443        75.781105        14.346213         89.10408      -0.37777925
            -12.8            -13.6               20        341.98694       0.92154169        37.221771        37.480579        35.339245        63.342857
              -12            -13.6               20        288.49936        46.428364       -0.9689998        15.765422       -39.880596        49.589764
            -11.2            -13.6               20        245.09866        16.025558        -3.021502       -27.627308       -65.843742       -16.459116
            -10.4            -13.6               20        260.20123       -44.881527        29.802855       -54.730526        -30.58007       -66.794258
             -9.6            -13.6               20        323.41425       -79.828461        69.884331       -46.658031        25.411333        -66.80658
             -8.8            -13.6               20         393.0737       -69.864975         89.46283       -13.451762        54.656502       -27.193783
               -8            -13.6               20        435.84616       -34.139351        79.539444        21.907598        43.551579        16.290709
             -7.2            -13.6               20         449.8884       -1.4801412        51.147724        41.249313        11.349087        33.967373
             -6.4            -13.6               20        450.25394         13.23684         22.31967        39.046894       -19.391356        28.368729
             -5.6            -13.6               20        446.41663        11.101221        5.8178492         23.64604       -36.078972         13.86938
             -4.8            -13.6               20        444.31793       -1.2825595        3.8207598        8.7381124       -37.349651       -2.6032202
               -4            -13.6               20        447.04276       -19.040483        9.5581875        1.9527068       -31.865379       -11.474448
             -3.2            -13.6               20        451.06738       -39.243973        14.875954        3.3609786       -25.728127       -11.014585
             -2.4            -13.6               20        456.12833       -59.509541        16.082115        8.1138353       -19.168705       -10.203397
             -1.6            -13.6               20        464.21393       -77.535477        12.802588        9.8721838       -13.219073       -8.0909576
             -0.8            -13.6               20        470.27759       -90.058464        6.6082702        6.4467025       -7.3646398       -2.8577068
                0            -13.6               20         471.6958       -94.429207                0                0                0                0
              0.8            -13.6               20        470.27759       -90.058464       -6.6082702       -6.4467025        7.3646398        2.8577068
              1.6            -13.6               20        464.21393       -77.535477       -12.802588       -9.8721838        13.219073        8.0909576
              2.4            -13.6               20        456.12833       -59.509541       -16.082115       -8.1138353        19.168705        10.203397
              3.2            -13.6               20        451.06738       -39.243973       -14.875954       -3.3609786        25.728127        11.014585
                4            -13.6               20        447.04276       -19.040483       -9.5581875       -1.9527068        31.865379        11.474448
              4.8            -13.6               20        444.31793       -1.2825595       -3.8207598       -8.7381124        37.349651        2.6032202
              5.6            -13.6               20        446.41663        11.101221       -5.8178492        -23.64604        36.078972        -13.86938
              6.4            -13.6               20        450.25394         13.23684        -22.31967       -39.046894        19.391356       -28.368729
              7.2            -13.6               20         449.8884       -1.4801412       -51.147724       -41.249313       -11.349087       -33.967373
                8            -13.6               20        435.84616       -34.139351       -79.539444       -21.907598       -43.551579       -16.290709
              8.8            -13.6               20         393.0737       -69.864975        -89.46283        13.451762       -54.656502        27.193783
              9.6            -13.6               20        323.41425       -79.828461       -69.884331        46.658031       -25.411333         66.80658
             10.4            -13.6               20        260.20123       -44.881527       -29.802855        54.730526         30.58007        66.794258
             11.2            -13.6               20        245.09866        16.025558         3.021502        27.627308        65.843742        16.459116
               12            -13.6               20        288.49936        46.428364        0.9689998       -15.765422        39.880596       -49.589764
             12.8            -13.6               20        341.98694       0.92154169       -37.221771       -37.480579       -35.339245       -63.342857
             13.6            -13.6               20        329.59494       -98.402443       -75.781105       -14.346213        -89.10408       0.37777925
             14.4            -13.6               20        234.06387       -167.24994       -71.703293        32.557514       -55.854145        76.894783
             15.2            -13.6               20        128.63707       -141.58194       -27.136017        50.634243        34.646553        80.111015
               16            -13.6               20        99.702835       -57.702782        4.4921479        18.261879        74.242485        3.0834768
             16.8            -13.6               20        151.63634        -21.28792       -15.907562       -18.048016        12.854333       -64.736061
             17.6            -13.6               20        198.73802       -82.120842       -55.223309       -3.6113343       -69.866058       -35.799999
             18.4            -13.6               20        160.10107       -174.32475       -50.419338        41.344589       -67.949165        52.198967
             19.2            -13.6               20        56.613258       -201.71437       -5.9547801        50.247204        9.9339542        78.973587
               20            -13.6               20        -18.35734       -149.47835        9.4945145        17.242363        55.799381        18.078959
             20.8            -13.6               20       -17.896646       -90.744034       -18.671743        8.1891565        15.584994       -33.000282
             21.6            -13.6               20        7.9885707       -92.825798       -21.180868        42.866467       -38.108227       -7.2976112
             22.4            -13.6               20       -17.405186       -131.46022        25.672419        52.681293       -21.715767        47.716011
             23.2            -13.6               20         -97.6623       -120.15813        48.424358        7.4850197        37.638996        51.279659
               24            -13.6               20       -147.12303       -32.126396        13.521667        -20.37491        56.108414       -2.6854415
             24.8            -13.6               20       -103.39675        48.355652        -6.617002        7.2692866        15.634701       -40.808598
             25.6            -13.6               20       -34.681656        44.201736        24.479355        19.381741       -21.377733       -13.868331
             26.4            -13.6               20       -38.633476        13.159448        37.456547       -18.739677       0.87253553        25.882217
             27.2            -13.6               20       -65.128281        55.118675        1.2169111       -36.473434        45.756931       0.12780023
               28            -13.6               20        -1.993134        116.63031       -17.394722       -9.1886082        21.506989       -57.501656
             28.8            -13.6               20         93.62204         67.60321       0.88722664       -2.5490036       -54.079693       -40.504955
             29.6            -13.6               20        79.107056       -38.873978       -4.9058342       -22.091089       -49.010807        34.373077
             30.4            -13.6               20         3.848763       -43.811413       -30.212774       -7.3308673        28.902592        34.656116
             31.2            -13.6               20        11.036226        8.3478832       -16.964796         24.03027        22.132454       -30.189098
               32            -13.6               20        42.764542       -29.574492        10.100918        15.309175       -51.325516       -10.173412
             32.8            -13.6               20       -27.989658       -81.298195      0.061915874       -1.1443701       -17.520603        64.466858
             33.6            -13.6               20       -98.482681       -9.7988262       -7.5282259        14.759369        68.588608        24.740353
             34.4            -13.6               20        -39.02755        69.433723         19.04567        17.279987        27.182993       -61.790749
             35.2            -13.6               20        30.895098        33.397198        26.086109       -13.278502        -45.65974       -20.357447
               36            -13.6               20         7.969914        6.2670493       -2.1540222       -22.540295        6.9454265         38.39949
             36.8            -13.6               20        15.417589        45.530838       -12.214722       -4.5958147        36.987133       -27.369406
             37.6            -13.6               20        77.294983        6.1273022        -4.936727       -1.4598699       -52.245056       -48.240604
             38.4            -13.6               20        39.808556       -87.264282       -12.980639      -0.67479765       -54.595936        53.157856
             39.2            -13.6               20       -53.328934       -58.826939       -9.2469683        15.637807        52.746521        53.235771
               40            -13.6               20       -41.436226        20.550617        16.078865        11.735489        40.336132       -45.011616
              -40            -12.8               20       -55.847172      -0.46425056       -7.5662994       -15.117238       -64.153458        18.585588
            -39.2            -12.8               20       -26.385096       -81.958824        13.133198       -7.4143333       -18.664299        -74.66143
            -38.4            -12.8               20         70.05024       -63.019569        6.7999206        4.7613068        72.032036       -17.342896
            -37.6            -12.8               20        60.091919        29.575165        2.6116495       -1.6889375        15.832626        61.594482
            -36.8            -12.8               20        1.8580471        31.874701        12.779304         6.449132       -38.681198       -4.7496037
              -36            -12.8               20        23.683754        11.495736       -3.4550209         22.64061        25.947395        -31.31068
            -35.2            -12.8               20        16.845713        61.120861       -26.824076        4.1429086        27.192867         52.90889
            -34.4            -12.8               20       -75.360634        52.210564       -9.9227085       -19.555294       -62.232071         38.98732
            -33.6            -12.8               20        -86.36351       -51.795223        9.0106754       -7.3427906       -43.608059       -59.599861
            -32.8            -12.8               20        7.1761398       -76.370247       -5.4356689      -0.61077642        48.377838       -40.147995
              -32            -12.8               20        33.448494       -6.9797125        -4.168056       -20.433138        27.158958        36.010792
            -31.2            -12.8               20       -3.2746568       -9.0825768        23.350576       -14.441153       -39.951218        1.8091717
            -30.4            -12.8               20        38.704674       -55.621883        20.035778        15.118477        2.7944322       -52.508045
            -29.6            -12.8               20        105.26015        3.8561192       -1.4578207        12.692432        67.131317       0.93917179
            -28.8            -12.8               20        55.673557        106.42207        9.3853159       0.57499903        22.634598        65.330605
              -28            -12.8               20       -46.188007         96.28553        15.458418        23.438053       -46.776447        32.579525
            -27.2            -12.8               20       -59.695953        25.334263       -21.313156        32.986023       -28.365135       -23.425852
            -26.4            -12.8               20       -27.751226        24.094038       -37.373966       -5.2385859        18.744699       -10.397439
            -25.6            -12.8               20       -64.733208        53.292065       -1.6582618       -21.539368        4.4612765         34.02639
            -24.8            -12.8               20       -134.19154        7.0090995        7.7368736        13.621891        -43.79129        26.028769
              -24            -12.8               20       -124.91527         -88.0382       -35.004627         18.31988       -49.317627       -32.149952
            -23.2            -12.8               20       -43.974884       -129.36859       -45.384472       -33.657051       0.39477634       -58.441517
            -22.4            -12.8               20         6.126852       -100.51149        3.1879339        -55.17474        38.927284       -14.167915
            -21.6            -12.8               20       -11.295759       -80.853615        28.202358        -17.62509        7.6282778        32.449238
            -20.8            -12.8               20       -28.173563       -126.29928       -1.2900825       -1.9129775       -48.961891        4.5269852
              -20            -12.8               20        26.244484       -191.60477        -11.24181       -38.096592       -32.841431       -64.442261
            -19.2            -12.8               20        131.67212       -189.09511        32.128567       -53.522743        49.103611       -69.339561
            -18.4            -12.8               20        194.55898       -107.03996        60.762829       -12.990406        79.402092        11.759502
            -17.6            -12.8               20         163.5291       -32.473858        30.393139        20.152342        9.1708946        69.055817
