           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              8.8              -32               20       -67.902695       -165.56363        11.048941        5.4018617         6.643589        35.691292
              9.6              -32               20       -130.95921       -130.28571        8.8251123        4.7658472        21.581848        33.234776
             10.4              -32               20        -171.1396       -64.764832        6.4397573         8.157093        37.783466        20.550013
             11.2              -32               20       -171.43384        15.228966        9.9700594        11.413239        42.595295       0.80252409
               12              -32               20       -129.08279        80.220329        17.506084        12.662332        35.918087       -21.458538
             12.8              -32               20       -57.093189        107.98023        25.268517        8.3024158        18.191389       -35.310684
             13.6              -32               20        8.7713871        87.560242        30.858992       -4.5767918       -8.2029142       -32.147373
             14.4              -32               20         34.37508        33.325554        27.650488       -19.175436       -23.519466        -13.06872
             15.2              -32               20        8.8937149       -11.961666        15.559352       -29.931747       -16.728752        13.610474
               16              -32               20        -45.62989       -8.9270229      -0.38875818       -32.833496        8.5378666        24.010368
             16.8              -32               20       -70.705963        48.508659       -16.061943       -24.265795        35.426487       0.82697773
             17.6              -32               20       -21.740488        115.86308       -22.611643        -10.60241        30.321611       -38.378929
             18.4              -32               20        78.590752        117.77682       -16.681242       0.26704186       -15.127234       -57.463654
             19.2              -32               20        149.87859        25.875834       -9.4691286        2.8813612       -60.960014       -27.754919
               20              -32               20        116.96652       -91.732948        -11.70955       -2.0893176       -59.745747         34.31934
             20.8              -32               20       0.99844933       -130.17722       -20.242485        2.5805616       -6.7232361        64.243057
             21.6              -32               20       -81.899506       -61.518085       -19.677742        23.617266        43.874439        31.258814
             22.4              -32               20       -59.555313        23.971294        3.4405694        37.542843        34.270142       -19.507191
             23.2              -32               20        6.5688004        22.815405        35.054363        21.992142       -12.284051       -25.491558
               24              -32               20        6.3835068       -35.026955         37.91246       -14.743476       -19.488073        15.244191
             24.8              -32               20       -62.312454        -26.01716        5.0951972       -35.065056        23.893501         31.73123
             25.6              -32               20       -75.672729        67.575592       -21.703783       -15.189394        46.788132       -16.488386
             26.4              -32               20        25.708286         115.5666       -12.313284        11.333777        2.4804335       -60.049889
             27.2              -32               20        115.04915        32.515289        6.9396338        3.2348871       -56.012276       -24.883045
               28              -32               20        67.673668       -78.590919       -2.5389566       -13.547207        -43.24733         40.20171
             28.8              -32               20       -33.347221       -73.680817       -21.700449        4.4210424        20.561583        42.135704
             29.6              -32               20       -40.450668        2.2029381       -2.5373554        29.806828        33.673058       -7.5751009
             30.4              -32               20        10.663703        3.4034655        33.091076        10.720221       -8.5485258       -21.434978
             31.2              -32               20       -9.3408213       -41.660244        19.970043       -28.610531        -12.67104         15.86846
               32              -32               20       -67.892105        5.5650382       -22.636389       -22.132139        31.118553        19.797972
             32.8              -32               20       -24.352596        90.013283        -17.85108        14.403221        25.262659       -33.675476
             33.6              -32               20        74.238373        43.892426         13.44835        9.1943645       -37.556358       -39.506214
             34.4              -32               20        53.015556          -65.737       -1.3576685       -17.376131        -42.71698        27.328903
             35.2              -32               20       -43.386078       -51.596298       -24.209354        4.9115658        21.357117        42.367695
               36              -32               20       -35.583076         30.20871         8.736721        32.528843        35.158806       -14.891741
             36.8              -32               20         24.67317        19.653606        33.952133        -3.562567       -11.610631       -22.081234
             37.6              -32               20       -2.4322567       -17.171223       -5.4538603       -34.090328       -11.612622        17.704105
             38.4              -32               20       -23.605528        23.289799        -28.91778        3.0101209        21.053341       -4.3237915
             39.2              -32               20        44.457432         28.01841        7.0660477        21.659901       -10.027502       -34.336704
               40              -32               20        48.289406       -42.392864        14.945904       -12.783937       -36.027843        22.035732
              -40            -31.2               20        55.768192        23.598848       -16.638449       -16.553606        29.762527        23.301441
            -39.2            -31.2               20       -1.6663327        37.174461        24.111744       -11.536474       -25.724421        14.237629
            -38.4            -31.2               20       -8.1254702       -16.021828        10.990111        29.547007      -0.22815597       -13.735716
            -37.6            -31.2               20        21.100458        10.312473       -30.752253        11.587893        19.312103        18.374119
            -36.8            -31.2               20       -25.891426        36.490849       -8.5688648       -29.139435       -29.058668        17.277294
              -36            -31.2               20       -45.504551       -37.229584         23.56386       -8.3634043       -27.095728       -38.127632
            -35.2            -31.2               20         42.32616       -63.268745       -1.5009823        18.870327        38.325638       -33.188915
            -34.4            -31.2               20        76.933258         32.54847       -16.386642       -9.0374413        37.816002        33.543476
            -33.6            -31.2               20        -18.59691        77.291328        18.795494       -21.302637       -23.660408        39.931904
            -32.8            -31.2               20       -71.099319        5.8108091        27.261427        21.015902       -26.023468       -14.465809
              -32            -31.2               20       -11.272509       -29.591572       -16.275812        34.534294        14.027898       -17.899797
            -31.2            -31.2               20        7.1552839        10.007132       -33.618427       -8.7392378       -0.4533596        20.094795
            -30.4            -31.2               20       -45.762962       -6.9621668      -0.32512665       -27.964577       -37.104801        1.4300038
            -29.6            -31.2               20       -21.387146       -85.199066        18.407148      -0.78686357       -10.587405       -49.537876
            -28.8            -31.2               20        87.314148       -74.418732       -1.2739927        10.002582        51.941723       -32.067841
              -28            -31.2               20        111.51894        50.681286       -8.0138731       -10.147699        53.127094        40.097378
            -27.2            -31.2               20        3.3251982        120.34344         16.92955       -11.223383       -15.225669        58.561718
            -26.4            -31.2               20       -85.062119         48.73877        23.187256         18.67532       -51.168407        4.6184158
            -25.6            -31.2               20       -50.265739       -33.979622       -11.219602        34.421322       -10.971155       -33.262085
            -24.8            -31.2               20        14.471912         -14.3396       -39.024197        7.8459692        23.183668       -6.3791709
              -24            -31.2               20       -11.150032        33.117641       -25.141684       -28.713028        -6.266449        28.866856
            -23.2            -31.2               20       -80.178627       -5.3590126        6.5957031       -31.793879       -45.215874        3.1070223
            -22.4            -31.2               20       -59.355675       -101.93877        19.800034       -10.448394       -25.541021       -54.303318
            -21.6            -31.2               20        57.913422       -129.51497        11.269015       0.88514972        37.950535        -57.90403
            -20.8            -31.2               20        145.84091       -35.383263        4.4739394       -3.5553124        72.121017        1.3025454
              -20            -31.2               20        117.18743         87.18856        14.073028        -7.456831        37.373569        54.144527
            -19.2            -31.2               20        13.918291        122.29903        25.829502        2.3439798       -21.588247        51.306961
            -18.4            -31.2               20       -56.598598        66.870903        22.205589        22.432896       -40.108406        7.3924108
            -17.6            -31.2               20       -43.138241        3.2214148        5.3097439        35.307705       -14.587063       -24.511793
            -16.8            -31.2               20        7.2397361       -1.9713248       -15.577935        31.969521        18.388763       -13.736692
              -16            -31.2               20        22.650614        49.763985       -29.790064        18.018076        25.707775        18.604673
            -15.2            -31.2               20       -21.973618        99.317947       -31.122808        1.8831817      -0.60013819        38.496559
            -14.4            -31.2               20        -100.6399        94.477127        -25.40111       -9.5868082       -33.532825        32.834152
            -13.6            -31.2               20       -163.19301         31.65144       -16.857307       -13.894771       -49.182274         5.808846
            -12.8            -31.2               20       -173.14537       -61.221607       -9.4580507       -13.465276       -44.873131       -24.515417
              -12            -31.2               20       -129.10301       -141.75182       -9.1949501       -11.385077       -23.158167       -40.824219
            -11.2            -31.2               20       -52.999306        -178.1687       -11.180009       -10.675922         1.730194       -42.860992
            -10.4            -31.2               20        25.354893       -168.89943       -11.655639       -14.026535        18.583717       -33.202366
             -9.6            -31.2               20        79.067085       -125.91592       -11.244802       -19.716263        27.024504       -15.684285
             -8.8            -31.2               20        98.131874       -71.129639       -6.2146373       -23.446554        23.937233       -1.4311318
               -8            -31.2               20        88.138794       -26.961208       0.33199733       -24.618248        15.531099        8.2766085
             -7.2            -31.2               20        59.683384       0.78363425        4.8692226       -23.369379        6.9398022        13.468266
             -6.4            -31.2               20        27.520634        8.1237965        8.7423048       -19.076382       -3.3394601        9.5744467
             -5.6            -31.2               20        3.9247146       -2.0078547        9.2668972        -14.85498       -7.7830849        3.8004336
             -4.8            -31.2               20       -9.7879925        -17.62995        8.4426308       -12.685675       -8.4828062      -0.66655749
               -4            -31.2               20       -15.876328       -36.929729         8.450922       -10.838351       -9.3463545       -5.6042876
             -3.2            -31.2               20       -15.939598       -53.945911        6.4129376       -8.9545412       -4.9221859       -6.4339614
             -2.4            -31.2               20       -12.438241        -63.65247        5.1770368       -7.0013819       -2.5089674       -6.7828083
             -1.6            -31.2               20       -7.0966268        -73.39167        4.5436087       -4.5764885       -2.8665259       -6.9311643
             -0.8            -31.2               20        -2.535001       -79.364143        1.6593757       -2.2352126       0.31849539       -2.6782844
                0            -31.2               20      -0.95726097       -79.464485                0                0                0                0
              0.8            -31.2               20        -2.535001       -79.364143       -1.6593757        2.2352126      -0.31849539        2.6782844
              1.6            -31.2               20       -7.0966268        -73.39167       -4.5436087        4.5764885        2.8665259        6.9311643
              2.4            -31.2               20       -12.438241        -63.65247       -5.1770368        7.0013819        2.5089674        6.7828083
              3.2            -31.2               20       -15.939598       -53.945911       -6.4129376        8.9545412        4.9221859        6.4339614
                4            -31.2               20       -15.876328       -36.929729        -8.450922        10.838351        9.3463545        5.6042876
              4.8            -31.2               20       -9.7879925        -17.62995       -8.4426308        12.685675        8.4828062       0.66655749
              5.6            -31.2               20        3.9247146       -2.0078547       -9.2668972         14.85498        7.7830849       -3.8004336
              6.4            -31.2               20        27.520634        8.1237965       -8.7423048        19.076382        3.3394601       -9.5744467
              7.2            -31.2               20        59.683384       0.78363425       -4.8692226        23.369379       -6.9398022       -13.468266
                8            -31.2               20        88.138794       -26.961208      -0.33199733        24.618248       -15.531099       -8.2766085
              8.8            -31.2               20        98.131874       -71.129639        6.2146373        23.446554       -23.937233        1.4311318
              9.6            -31.2               20        79.067085       -125.91592        11.244802        19.716263       -27.024504        15.684285
             10.4            -31.2               20        25.354893       -168.89943        11.655639        14.026535       -18.583717        33.202366
             11.2            -31.2               20       -52.999306        -178.1687        11.180009        10.675922        -1.730194        42.860992
               12            -31.2               20       -129.10301       -141.75182        9.1949501        11.385077        23.158167        40.824219
             12.8            -31.2               20       -173.14537       -61.221607        9.4580507        13.465276        44.873131        24.515417
             13.6            -31.2               20       -163.19301         31.65144        16.857307        13.894771        49.182274        -5.808846
             14.4            -31.2               20        -100.6399        94.477127         25.40111        9.5868082        33.532825       -32.834152
             15.2            -31.2               20       -21.973618        99.317947        31.122808       -1.8831817       0.60013819       -38.496559
               16            -31.2               20        22.650614        49.763985        29.790064       -18.018076       -25.707775       -18.604673
             16.8            -31.2               20        7.2397361       -1.9713248        15.577935       -31.969521       -18.388763        13.736692
             17.6            -31.2               20       -43.138241        3.2214148       -5.3097439       -35.307705        14.587063        24.511793
             18.4            -31.2               20       -56.598598        66.870903       -22.205589       -22.432896        40.108406       -7.3924108
             19.2            -31.2               20        13.918291        122.29903       -25.829502       -2.3439798        21.588247       -51.306961
               20            -31.2               20        117.18743         87.18856       -14.073028         7.456831       -37.373569       -54.144527
             20.8            -31.2               20        145.84091       -35.383263       -4.4739394        3.5553124       -72.121017       -1.3025454
             21.6            -31.2               20        57.913422       -129.51497       -11.269015      -0.88514972       -37.950535         57.90403
             22.4            -31.2               20       -59.355675       -101.93877       -19.800034        10.448394        25.541021        54.303318
             23.2            -31.2               20       -80.178627       -5.3590126       -6.5957031        31.793879        45.215874       -3.1070223
               24            -31.2               20       -11.150032        33.117641        25.141684        28.713028         6.266449       -28.866856
             24.8            -31.2               20        14.471912         -14.3396        39.024197       -7.8459692       -23.183668        6.3791709
             25.6            -31.2               20       -50.265739       -33.979622        11.219602       -34.421322        10.971155        33.262085
             26.4            -31.2               20       -85.062119         48.73877       -23.187256        -18.67532        51.168407       -4.6184158
             27.2            -31.2               20        3.3251982        120.34344        -16.92955        11.223383        15.225669       -58.561718
               28            -31.2               20        111.51894        50.681286        8.0138731        10.147699       -53.127094       -40.097378
             28.8            -31.2               20        87.314148       -74.418732        1.2739927       -10.002582       -51.941723        32.067841
             29.6            -31.2               20       -21.387146       -85.199066       -18.407148       0.78686357        10.587405        49.537876
             30.4            -31.2               20       -45.762962       -6.9621668       0.32512665        27.964577        37.104801       -1.4300038
             31.2            -31.2               20        7.1552839        10.007132        33.618427        8.7392378        0.4533596       -20.094795
               32            -31.2               20       -11.272509       -29.591572        16.275812       -34.534294       -14.027898        17.899797
             32.8            -31.2               20       -71.099319        5.8108091       -27.261427       -21.015902        26.023468        14.465809
             33.6            -31.2               20        -18.59691        77.291328       -18.795494        21.302637        23.660408       -39.931904
             34.4            -31.2               20        76.933258         32.54847        16.386642        9.0374413       -37.816002       -33.543476
             35.2            -31.2               20         42.32616       -63.268745        1.5009823       -18.870327       -38.325638        33.188915
               36            -31.2               20       -45.504551       -37.229584        -23.56386        8.3634043        27.095728        38.127632
             36.8            -31.2               20       -25.891426        36.490849        8.5688648        29.139435        29.058668       -17.277294
             37.6            -31.2               20        21.100458        10.312473        30.752253       -11.587893       -19.312103       -18.374119
             38.4            -31.2               20       -8.1254702       -16.021828       -10.990111       -29.547007       0.22815597        13.735716
             39.2            -31.2               20       -1.6663327        37.174461       -24.111744        11.536474        25.724421       -14.237629
               40            -31.2               20        55.768192        23.598848        16.638449        16.553606       -29.762527       -23.301441
              -40            -30.4               20       -6.0964904        38.182438        12.117243        -21.31065       -14.199997        18.540813
            -39.2            -30.4               20       -10.940582       -4.4890871        17.638317        22.292774       -4.8187599       -23.319244
            -38.4            -30.4               20        32.853443        3.7221127       -25.306583        19.205448        21.091869         12.50654
            -37.6            -30.4               20       -14.017852        39.983093       -17.653465       -24.728161       -23.479441        33.690594
            -36.8            -30.4               20       -55.718151       -22.806795        22.547235       -12.582585       -34.079735       -30.733913
              -36            -30.4               20        28.398205       -66.750542        7.6664104        16.420033        30.393126       -43.523155
            -35.2            -30.4               20        79.993004        20.865902       -16.746178       -5.8260903        42.970085        26.075089
            -34.4            -30.4               20       -5.9679394         79.70697        12.615335       -19.213215        -18.07859         40.77478
            -33.6            -30.4               20       -66.198311        7.5638227        27.199228        18.009027       -31.229507       -10.870492
            -32.8            -30.4               20       -16.901594       -37.971817       -15.207645        31.279404        14.181393       -14.209085
              -32            -30.4               20        4.0660071        11.710131       -32.429138       -9.0087852         7.363822        21.503998
            -31.2            -30.4               20       -43.258465        4.1233625        5.0582085       -26.574919       -39.297371      -0.72036171
            -30.4            -30.4               20       -20.331352        -79.31974        19.300737        2.8873863       -14.914755       -49.405651
            -29.6            -30.4               20        82.355858       -68.815315       -6.9266496        14.083632        51.678688       -28.925701
            -28.8            -30.4               20        101.17647        49.498623       -10.496173       -10.788407        46.801357         38.32386
              -28            -30.4               20       -3.9423876        101.39194        17.225466       -13.692123       -18.888809        51.682957
            -27.2            -30.4               20       -73.531708        30.050606         19.93405        20.037479       -40.455898       -2.1148777
            -26.4            -30.4               20       -27.912224       -29.312843       -15.637262        31.144831       0.18393564       -27.525019
            -25.6            -30.4               20          12.6756        7.5333652       -38.498371       -2.9091706        19.466923        10.787514
            -24.8            -30.4               20        -38.43325        40.540337       -16.387257       -33.016071       -20.736326        28.032568
              -24            -30.4               20       -86.211441       -30.618195        17.139275       -25.821781       -51.196777       -19.421103
            -23.2            -30.4               20       -22.970665       -125.41058        20.617128       -2.4570866       -8.1272469       -64.138512
            -22.4            -30.4               20        100.10094       -103.39528        5.9664464        4.6185279         60.14724       -40.126152
            -21.6            -30.4               20        142.52254        22.362373        5.1004024       -5.2831898        64.095413         28.32176
            -20.8            -30.4               20        61.323658         113.6766        18.110704       -5.8101263        6.2380886        60.726463
              -20            -30.4               20       -38.207935        91.944473        24.872713        13.466556       -37.799011        25.565325
            -19.2            -30.4               20       -51.767296        15.397219        12.568229        32.276127       -25.305685       -20.679617
            -18.4            -30.4               20        1.6681392        -9.888689       -12.089869        33.054314        16.797115       -20.270882
            -17.6            -30.4               20        32.151318        41.081696       -28.685146        18.853394        31.196276        16.753571
            -16.8            -30.4               20       -12.897261        98.734467       -29.574598       0.47729468       0.93514538        46.625374
              -16            -30.4               20       -103.99503        94.194603       -22.315145        -11.53891       -39.630424        38.799347
            -15.2            -30.4               20       -167.07236        18.405987       -13.786148       -13.936985       -58.370239       -1.1887301
            -14.4            -30.4               20       -159.08411       -85.099274       -9.1993456       -12.891211       -45.680859       -37.963696
            -13.6            -30.4               20       -91.633041       -156.92047       -8.8062782       -12.221361       -12.386656       -51.750587
            -12.8            -30.4               20       -2.1252136       -169.58336       -8.9434729       -14.213415        17.130886       -44.742729
              -12            -30.4               20        66.151558       -132.83231       -8.1683302       -20.620317        30.619757        -21.92569
            -11.2            -30.4               20        89.082291       -72.880585       -3.6778121       -25.949436        29.701073      -0.34431887
            -10.4            -30.4               20        74.315125       -22.318188        5.1536298       -27.784697        17.843147        10.226705
             -9.6            -30.4               20        38.675564       -1.6467781        14.066154       -26.465069         2.877708        13.454974
             -8.8            -30.4               20        3.6134214       -12.003334        19.972927       -19.737314        -7.218276        6.5271015
               -8            -30.4               20       -11.915674       -42.785408        21.556114       -12.479038       -10.718543       -3.0791273
             -7.2            -30.4               20        -7.814992       -77.349808        19.943836       -7.5824332       -8.6939888       -9.1525259
             -6.4            -30.4               20        13.664688       -104.55086         17.09108       -3.1496601       -2.6820474       -16.320564
             -5.6            -30.4               20        47.151646       -119.17071         13.75106       -2.0775621        4.1007562       -17.066837
             -4.8            -30.4               20        79.525261       -120.31634        11.970167       -2.1173532         8.920001        -13.31052
               -4            -30.4               20        108.18594       -114.14615        11.020366       -1.1021221        11.583863        -11.38206
             -3.2            -30.4               20        130.39471        -103.0194        8.7226601       -1.9681754        12.227882       -5.0558801
             -2.4            -30.4               20        143.34454       -88.572197        6.9617562       -1.2315795        10.721799       -1.8494309
             -1.6            -30.4               20        154.10909       -77.874352        5.3690572       0.63620734        7.6026115       -2.7309196
             -0.8            -30.4               20        160.87225       -71.489243        2.4021466       -0.1451066         3.753685       0.47510245
                0            -30.4               20        161.74437       -68.629593                0                0                0                0
              0.8            -30.4               20        160.87225       -71.489243       -2.4021466        0.1451066        -3.753685      -0.47510245
              1.6            -30.4               20        154.10909       -77.874352       -5.3690572      -0.63620734       -7.6026115        2.7309196
              2.4            -30.4               20        143.34454       -88.572197       -6.9617562        1.2315795       -10.721799        1.8494309
              3.2            -30.4               20        130.39471        -103.0194       -8.7226601        1.9681754       -12.227882        5.0558801
                4            -30.4               20        108.18594       -114.14615       -11.020366        1.1021221       -11.583863         11.38206
              4.8            -30.4               20        79.525261       -120.31634       -11.970167        2.1173532        -8.920001         13.31052
              5.6            -30.4               20        47.151646       -119.17071        -13.75106        2.0775621       -4.1007562        17.066837
              6.4            -30.4               20        13.664688       -104.55086        -17.09108        3.1496601        2.6820474        16.320564
              7.2            -30.4               20        -7.814992       -77.349808       -19.943836        7.5824332        8.6939888        9.1525259
                8            -30.4               20       -11.915674       -42.785408       -21.556114        12.479038        10.718543        3.0791273
              8.8            -30.4               20        3.6134214       -12.003334       -19.972927        19.737314         7.218276       -6.5271015
              9.6            -30.4               20        38.675564       -1.6467781       -14.066154        26.465069        -2.877708       -13.454974
             10.4            -30.4               20        74.315125       -22.318188       -5.1536298        27.784697       -17.843147       -10.226705
             11.2            -30.4               20        89.082291       -72.880585        3.6778121        25.949436       -29.701073       0.34431887
               12            -30.4               20        66.151558       -132.83231        8.1683302        20.620317       -30.619757         21.92569
             12.8            -30.4               20       -2.1252136       -169.58336        8.9434729        14.213415       -17.130886        44.742729
             13.6            -30.4               20       -91.633041       -156.92047        8.8062782        12.221361        12.386656        51.750587
             14.4            -30.4               20       -159.08411       -85.099274        9.1993456        12.891211        45.680859        37.963696
             15.2            -30.4               20       -167.07236        18.405987        13.786148        13.936985        58.370239        1.1887301
               16            -30.4               20       -103.99503        94.194603        22.315145         11.53891        39.630424       -38.799347
             16.8            -30.4               20       -12.897261        98.734467        29.574598      -0.47729468      -0.93514538       -46.625374
             17.6            -30.4               20        32.151318        41.081696        28.685146       -18.853394       -31.196276       -16.753571
             18.4            -30.4               20        1.6681392        -9.888689        12.089869       -33.054314       -16.797115        20.270882
             19.2            -30.4               20       -51.767296        15.397219       -12.568229       -32.276127        25.305685        20.679617
               20            -30.4               20       -38.207935        91.944473       -24.872713       -13.466556        37.799011       -25.565325
             20.8            -30.4               20        61.323658         113.6766       -18.110704        5.8101263       -6.2380886       -60.726463
             21.6            -30.4               20        142.52254        22.362373       -5.1004024        5.2831898       -64.095413        -28.32176
             22.4            -30.4               20        100.10094       -103.39528       -5.9664464       -4.6185279        -60.14724        40.126152
             23.2            -30.4               20       -22.970665       -125.41058       -20.617128        2.4570866        8.1272469        64.138512
               24            -30.4               20       -86.211441       -30.618195       -17.139275        25.821781        51.196777        19.421103
             24.8            -30.4               20        -38.43325        40.540337        16.387257        33.016071        20.736326       -28.032568
             25.6            -30.4               20          12.6756        7.5333652        38.498371        2.9091706       -19.466923       -10.787514
             26.4            -30.4               20       -27.912224       -29.312843        15.637262       -31.144831      -0.18393564        27.525019
             27.2            -30.4               20       -73.531708        30.050606        -19.93405       -20.037479        40.455898        2.1148777
               28            -30.4               20       -3.9423876        101.39194       -17.225466        13.692123        18.888809       -51.682957
             28.8            -30.4               20        101.17647        49.498623        10.496173        10.788407       -46.801357        -38.32386
             29.6            -30.4               20        82.355858       -68.815315        6.9266496       -14.083632       -51.678688        28.925701
             30.4            -30.4               20       -20.331352        -79.31974       -19.300737       -2.8873863        14.914755        49.405651
             31.2            -30.4               20       -43.258465        4.1233625       -5.0582085        26.574919        39.297371       0.72036171
               32            -30.4               20        4.0660071        11.710131        32.429138        9.0087852        -7.363822       -21.503998
             32.8            -30.4               20       -16.901594       -37.971817        15.207645       -31.279404       -14.181393        14.209085
             33.6            -30.4               20       -66.198311        7.5638227       -27.199228       -18.009027        31.229507        10.870492
             34.4            -30.4               20       -5.9679394         79.70697       -12.615335        19.213215         18.07859        -40.77478
             35.2            -30.4               20        79.993004        20.865902        16.746178        5.8260903       -42.970085       -26.075089
               36            -30.4               20        28.398205       -66.750542       -7.6664104       -16.420033       -30.393126        43.523155
             36.8            -30.4               20       -55.718151       -22.806795       -22.547235        12.582585        34.079735        30.733913
             37.6            -30.4               20       -14.017852        39.983093        17.653465        24.728161        23.479441       -33.690594
             38.4            -30.4               20        32.853443        3.7221127        25.306583       -19.205448       -21.091869        -12.50654
             39.2            -30.4               20       -10.940582       -4.4890871       -17.638317       -22.292774        4.8187599        23.319244
               40            -30.4               20       -6.0964904        38.182438       -12.117243         21.31065        14.199997       -18.540813
              -40            -29.6               20       -29.793993       0.84124303        26.196705        9.8305368       -17.623861       -13.308249
            -39.2            -29.6               20        11.017662       -7.3529625        -19.45484        26.058025        25.002285       -8.0829716
            -38.4            -29.6               20        5.5839038        36.647053       -26.323095       -17.011646       -8.9140549         28.62229
            -37.6            -29.6               20       -44.634228       -8.1351671         16.53005       -19.045746        -42.25708       -13.710249
            -36.8            -29.6               20        10.973964       -65.104103         10.41138        15.913452        20.681501       -42.357727
              -36            -29.6               20        76.081558        9.2472057       -14.498109       -1.0222577        47.974506        15.932915
            -35.2            -29.6               20        7.5102692        77.832428        11.769207       -24.220169       -13.365194        41.150055
            -34.4            -29.6               20        -60.86935        17.064331        29.622894        13.091442       -32.136265       -7.5813713
            -33.6            -29.6               20       -16.964775        -34.16695       -10.512788        37.134792        10.345672       -17.785439
            -32.8            -29.6               20        4.6496577        3.6646323       -35.074593       -4.1017861        6.3130474        22.642384
              -32            -29.6               20       -49.227581     0.0046962798       -1.2990701       -29.283384       -34.760632        5.8642263
            -31.2            -29.6               20       -24.025009       -74.279243        19.730839       0.52178288       -11.426523       -51.757763
            -30.4            -29.6               20        88.358307       -61.250381       -3.7253594         11.99868        49.869633       -29.680376
            -29.6            -29.6               20        99.486137        57.459351        -8.907239       -12.153511        40.532413        43.552372
            -28.8            -29.6               20       -14.667454        101.80212        19.294003       -9.3818254       -24.517328        46.445591
              -28            -29.6               20       -76.704628        18.524597         18.67256        24.427896       -39.259514       -10.354069
            -27.2            -29.6               20       -24.898008       -36.241093       -21.945047        29.486328        7.4600186       -25.122787
            -26.4            -29.6               20        10.410466        7.5943751       -39.180275        -7.995657        19.734974         14.94971
            -25.6            -29.6               20       -44.348423        26.632839       -9.6002111       -36.106407       -28.192287        25.436115
            -24.8            -29.6               20       -75.755196       -52.627563         19.31163        -21.53684       -44.072823       -28.445679
              -24            -29.6               20        14.068544       -119.96207        16.200632         2.265372        11.611439       -65.045219
            -23.2            -29.6               20        127.09533        -62.32066        3.0777338       -0.3393712        63.479424       -19.278904
            -22.4            -29.6               20        119.81842        64.270988         9.083622        -11.18871        44.772823        48.008686
            -21.6            -29.6               20        14.489278        115.65192        27.300726       -1.1607617       -16.564934        49.662888
            -20.8            -29.6               20       -55.112309        56.257027        27.238352        24.552845       -38.856987       -0.6965481
              -20            -29.6               20       -28.266731       -4.5544467         1.620883        41.124222       0.16845158       -27.639246
            -19.2            -29.6               20         23.50411        19.836006       -25.847754        32.397007        34.459057        0.8817721
            -18.4            -29.6               20        2.3862982        86.268661       -35.872585        7.6453514        14.391088         45.42643
            -17.6            -29.6               20       -90.023697        98.456886       -29.101511        -10.38057       -35.774258        47.625572
            -16.8            -29.6               20       -164.60687         19.87723       -17.174314       -15.987094        -65.44857         3.373075
              -16            -29.6               20       -155.07071       -95.245529       -11.029557       -16.323027       -48.828201       -43.006203
            -15.2            -29.6               20       -69.731979       -165.27861       -10.258081        -16.59985         -4.58743       -59.811653
            -14.4            -29.6               20        31.638203       -158.06346       -7.7090421       -21.532959        29.166523       -42.243828
            -13.6            -29.6               20         88.65657       -97.440704       -1.2229357       -27.591913        37.692318       -9.4115496
            -12.8            -29.6               20        87.140556       -30.117451        8.6910334        -29.02878        26.100685        12.003634
              -12            -29.6               20        49.046909        3.9802561        20.337841       -26.973431        4.7087622        17.170816
            -11.2            -29.6               20        5.1016159       -5.0688882        28.454433       -19.469925       -9.7134037        9.6768742
            -10.4            -29.6               20       -14.532928       -41.801613        31.589888       -7.8041868       -12.342628       -5.5619683
             -9.6            -29.6               20       0.68048215       -85.393112        30.401503        1.9345291       -7.9669671       -17.616964
             -8.8            -29.6               20        43.308876       -114.30268        23.671377        8.5495806        3.9779723       -23.316406
               -8            -29.6               20        98.170059       -115.32065         15.86837        10.005199         15.56807       -20.857414
             -7.2            -29.6               20        144.63022       -91.612328        11.049838        7.7001371        21.714117       -11.947617
             -6.4            -29.6               20        175.49052       -51.554119        7.9092255        5.7575655         25.65745       -4.2963471
             -5.6            -29.6               20        190.66304       -6.4881363        7.1345649        2.9619107        22.246393        3.6646152
             -4.8            -29.6               20        188.80664        32.742676        7.3713756        1.7482742        15.969338        9.7122488
               -4            -29.6               20        179.69691        64.687843        6.2851543        2.3096573        12.388246        10.172651
             -3.2            -29.6               20         167.2592        88.003487        5.3864393       0.53778195        5.5813661        11.025861
             -2.4            -29.6               20         151.2728        102.47092        4.1592255       0.36623073        2.1157963        9.5466099
             -1.6            -29.6               20        141.05911        112.85516        2.4162509        1.6503005        2.1622586        4.9088025
             -0.8            -29.6               20        135.66989        117.90247        1.4490302       0.40232426       -1.0904565        2.8605616
                0            -29.6               20        132.60991        118.25867                0                0                0                0
