           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
            -34.4            -33.6               20       -27.091974         51.07901        10.120559       -9.6513977       -16.469038         43.58342
            -33.6            -33.6               20       -64.157639       -38.974701         7.769001        25.715572       -39.538841       -22.458792
            -32.8            -33.6               20         41.92522       -61.204369       -38.071835        4.6941919        20.858858       -37.330257
              -32            -33.6               20        51.316952        38.950352       -8.3720465       -46.096924        26.793467        16.245449
            -31.2            -33.6               20       -25.898903        32.302704        48.342541       -8.3168659       -12.456714        10.571474
            -30.4            -33.6               20     -0.022168159       -29.509808        16.156599        41.605507        3.7410514       -8.8813896
            -29.6            -33.6               20        34.722477        22.350338       -31.196732        16.091917        16.464146        18.635641
            -28.8            -33.6               20       -36.835117        49.404007       -11.129609       -14.208738       -27.968716        22.180403
              -28            -33.6               20       -60.191788       -43.021347       0.34321612        2.6280155       -30.761356       -25.625143
            -27.2            -33.6               20        38.612244       -63.958759       -21.673897       -3.8594422        21.368574       -35.467144
            -26.4            -33.6               20        70.526733         34.49889       -3.9045541       -39.536915        33.063244        9.0724726
            -25.6            -33.6               20        -19.99325        71.268768        42.830383       -22.587162      -0.51327121        27.586058
            -24.8            -33.6               20       -60.033291       -5.3793468        41.399868         35.57954       -18.468206        2.4275346
              -24            -33.6               20       -1.0416119       -42.651817       -14.097021        45.596272        1.6598129       -7.3939962
            -23.2            -33.6               20         21.11758        16.148205       -37.356541        4.3008366        8.1108656        9.8098345
            -22.4            -33.6               20       -41.964947        31.183355       -8.2474051       -18.001629       -18.214806        14.896575
            -21.6            -33.6               20       -69.512718       -50.649914        5.6428919        0.5449872       -28.213083       -13.392652
            -20.8            -33.6               20        18.529793       -107.37206       -15.414563        10.221839        -1.143386       -39.142502
              -20            -33.6               20        113.61156       -44.698677       -27.688454       -18.315575        31.679193       -20.328445
            -19.2            -33.6               20        93.435204        66.347557        0.7360664       -42.292812        32.228504          15.2754
            -18.4            -33.6               20       -5.6139565        93.067383        40.465824       -26.247913        3.3308189        27.938086
            -17.6            -33.6               20       -59.283485        27.133837        43.015533        15.975646       -13.630446        11.091765
            -16.8            -33.6               20       -19.764944       -29.056797        12.481707        39.473965       -7.6243253       -5.6620636
              -16            -33.6               20        37.903637        -9.545989        -17.90653        27.408092        6.1850333       -3.8296642
            -15.2            -33.6               20        38.425396        55.065529       -23.729065        2.2769439        8.9261179        8.8744354
            -14.4            -33.6               20       -28.113512        85.666321       -8.8403168        -12.66144       -4.7478333        19.420795
            -13.6            -33.6               20       -99.795067        51.580265        3.2717781       -7.8630772       -16.097185        11.215322
            -12.8            -33.6               20        -116.8702       -25.205471         7.965004        2.3179235       -24.115961       -4.4441328
              -12            -33.6               20        -78.90976        -99.29435        1.4054155        9.6557722       -17.053841       -16.639124
            -11.2            -33.6               20       -5.1038613       -125.70129       -8.3917828         10.04158       -1.5491512       -24.351097
            -10.4            -33.6               20        64.400505        -103.0103        -13.99993       0.87923241        11.014039       -19.209089
             -9.6            -33.6               20        102.03153       -44.685814       -14.533045       -6.3262439         21.82213       -8.2860813
             -8.8            -33.6               20        101.90377        17.352499       -7.1190267       -12.690037        18.396893        4.6587281
               -8            -33.6               20        66.394958        56.748436       -1.0910286       -14.765338        10.243332        15.292745
             -7.2            -33.6               20        22.957329        69.830139        3.5751431        -9.666275       0.87361133        14.693549
             -6.4            -33.6               20       -13.546299        60.542522        5.1915364        -8.383707       -6.1896839        12.498385
             -5.6            -33.6               20        -38.61092        41.133595        5.5579271       -5.2200346        -9.094924        5.6721039
             -4.8            -33.6               20        -47.39629        15.467459        5.4226599       -3.3511705       -9.3436966       0.20816648
               -4            -33.6               20        -50.60041       -6.7951908        5.1708741       -3.7331543       -6.6207762      -0.21769661
             -3.2            -33.6               20       -47.961868       -24.809177        4.9947395       -1.0337375       -5.0321527       -3.6730473
             -2.4            -33.6               20       -40.676067       -38.264317        2.5381856      -0.93866813       -3.1752372       -3.0695286
             -1.6            -33.6               20       -33.887947       -48.600658        2.8915405       0.15576315       -3.3090279       -3.1734204
             -0.8            -33.6               20       -27.698481       -57.128883        1.0904949     -0.073905528       -1.2585027       -1.7496299
                0            -33.6               20       -25.614454        -58.94553                0                0                0                0
              0.8            -33.6               20       -27.698481       -57.128883       -1.0904949      0.073905528        1.2585027        1.7496299
              1.6            -33.6               20       -33.887947       -48.600658       -2.8915405      -0.15576315        3.3090279        3.1734204
              2.4            -33.6               20       -40.676067       -38.264317       -2.5381856       0.93866813        3.1752372        3.0695286
              3.2            -33.6               20       -47.961868       -24.809177       -4.9947395        1.0337375        5.0321527        3.6730473
                4            -33.6               20        -50.60041       -6.7951908       -5.1708741        3.7331543        6.6207762       0.21769661
              4.8            -33.6               20        -47.39629        15.467459       -5.4226599        3.3511705        9.3436966      -0.20816648
              5.6            -33.6               20        -38.61092        41.133595       -5.5579271        5.2200346         9.094924       -5.6721039
              6.4            -33.6               20       -13.546299        60.542522       -5.1915364         8.383707        6.1896839       -12.498385
              7.2            -33.6               20        22.957329        69.830139       -3.5751431         9.666275      -0.87361133       -14.693549
                8            -33.6               20        66.394958        56.748436        1.0910286        14.765338       -10.243332       -15.292745
              8.8            -33.6               20        101.90377        17.352499        7.1190267        12.690037       -18.396893       -4.6587281
              9.6            -33.6               20        102.03153       -44.685814        14.533045        6.3262439        -21.82213        8.2860813
             10.4            -33.6               20        64.400505        -103.0103         13.99993      -0.87923241       -11.014039        19.209089
             11.2            -33.6               20       -5.1038613       -125.70129        8.3917828        -10.04158        1.5491512        24.351097
               12            -33.6               20        -78.90976        -99.29435       -1.4054155       -9.6557722        17.053841        16.639124
             12.8            -33.6               20        -116.8702       -25.205471        -7.965004       -2.3179235        24.115961        4.4441328
             13.6            -33.6               20       -99.795067        51.580265       -3.2717781        7.8630772        16.097185       -11.215322
             14.4            -33.6               20       -28.113512        85.666321        8.8403168         12.66144        4.7478333       -19.420795
             15.2            -33.6               20        38.425396        55.065529        23.729065       -2.2769439       -8.9261179       -8.8744354
               16            -33.6               20        37.903637        -9.545989         17.90653       -27.408092       -6.1850333        3.8296642
             16.8            -33.6               20       -19.764944       -29.056797       -12.481707       -39.473965        7.6243253        5.6620636
             17.6            -33.6               20       -59.283485        27.133837       -43.015533       -15.975646        13.630446       -11.091765
             18.4            -33.6               20       -5.6139565        93.067383       -40.465824        26.247913       -3.3308189       -27.938086
             19.2            -33.6               20        93.435204        66.347557       -0.7360664        42.292812       -32.228504         -15.2754
               20            -33.6               20        113.61156       -44.698677        27.688454        18.315575       -31.679193        20.328445
             20.8            -33.6               20        18.529793       -107.37206        15.414563       -10.221839         1.143386        39.142502
             21.6            -33.6               20       -69.512718       -50.649914       -5.6428919       -0.5449872        28.213083        13.392652
             22.4            -33.6               20       -41.964947        31.183355        8.2474051        18.001629        18.214806       -14.896575
             23.2            -33.6               20         21.11758        16.148205        37.356541       -4.3008366       -8.1108656       -9.8098345
               24            -33.6               20       -1.0416119       -42.651817        14.097021       -45.596272       -1.6598129        7.3939962
             24.8            -33.6               20       -60.033291       -5.3793468       -41.399868        -35.57954        18.468206       -2.4275346
             25.6            -33.6               20        -19.99325        71.268768       -42.830383        22.587162       0.51327121       -27.586058
             26.4            -33.6               20        70.526733         34.49889        3.9045541        39.536915       -33.063244       -9.0724726
             27.2            -33.6               20        38.612244       -63.958759        21.673897        3.8594422       -21.368574        35.467144
               28            -33.6               20       -60.191788       -43.021347      -0.34321612       -2.6280155        30.761356        25.625143
             28.8            -33.6               20       -36.835117        49.404007        11.129609        14.208738        27.968716       -22.180403
             29.6            -33.6               20        34.722477        22.350338        31.196732       -16.091917       -16.464146       -18.635641
             30.4            -33.6               20     -0.022168159       -29.509808       -16.156599       -41.605507       -3.7410514        8.8813896
             31.2            -33.6               20       -25.898903        32.302704       -48.342541        8.3168659        12.456714       -10.571474
               32            -33.6               20        51.316952        38.950352        8.3720465        46.096924       -26.793467       -16.245449
             32.8            -33.6               20         41.92522       -61.204369        38.071835       -4.6941919       -20.858858        37.330257
             33.6            -33.6               20       -64.157639       -38.974701        -7.769001       -25.715572        39.538841        22.458792
             34.4            -33.6               20       -27.091974         51.07901       -10.120559        9.6513977        16.469038        -43.58342
             35.2            -33.6               20        45.406013         6.696538        10.426996       -7.5449371       -33.741013       -6.8079243
               36            -33.6               20       -10.814545       -26.775698       -20.191641       -8.9920778        2.9558868         27.02117
             36.8            -33.6               20       -3.0941548        19.744261       -6.0703053        35.045643        11.992849       -17.964312
             37.6            -33.6               20         38.12812       -20.816584        37.305782       -3.7783227       -22.295135         4.853631
             38.4            -33.6               20        -44.16119        -30.88044        -8.398262       -39.957088        20.897102        29.118103
             39.2            -33.6               20       -35.486496        60.540077       -27.777718        19.144342        23.573132       -32.740631
               40            -33.6               20        48.099541        31.578011        18.888845        15.854435       -39.211475       -10.879784
              -40            -32.8               20       -34.191776         64.19857        22.116953       -23.660185       -11.365171        43.306633
            -39.2            -32.8               20       -64.548759       -24.987146        19.821793        30.031164       -31.151018       -26.051456
            -38.4            -32.8               20        27.414682         -33.5424       -37.153996          9.64398        25.877943       -15.169118
            -37.6            -32.8               20        10.288042        31.925217       -1.2044859       -28.689903       -5.7574387        18.881636
            -36.8            -32.8               20       -10.611931       -19.152061        23.120846        8.8024635       -12.509798       -22.313116
              -36            -32.8               20         39.65377       -4.1756711       -13.124413         4.750742        35.943516        3.8535588
            -35.2            -32.8               20       -18.180672        52.851826        7.3517838        -13.05856       -11.908942        40.259075
            -34.4            -32.8               20       -59.707466       -34.299538         10.80548        23.977932       -44.729885       -18.378212
            -33.6            -32.8               20         35.09063       -63.974567       -36.814003        6.4005184        21.283056       -35.906353
            -32.8            -32.8               20        48.829216        33.229195        -2.648499       -45.871204        27.893353        15.456337
              -32            -32.8               20       -23.846483        27.946915        49.141121        -4.896688        -10.84709        10.090056
            -31.2            -32.8               20        6.2615957       -15.441957        4.9482965        46.050289        8.3618517       -8.1748466
            -30.4            -32.8               20        26.816345        35.447289       -31.134661         9.992384        7.1739821         23.92857
            -29.6            -32.8               20       -52.822498        32.498055       -5.6327124       -17.107647       -33.717659          17.3636
            -28.8            -32.8               20       -44.907223       -59.062332       -1.3737049        5.3163276       -23.494297       -37.641285
              -28            -32.8               20        60.098259       -49.661465       -22.610056       -9.4825525        29.666836       -29.647984
            -27.2            -32.8               20        49.342667        54.698185        6.7065077       -40.610645        30.439079        21.426447
            -26.4            -32.8               20       -45.203133        52.720375        49.837643       -6.3764172       -9.4644499        21.348246
            -25.6            -32.8               20        -42.86293       -28.991838         22.36746        43.601009       -11.937479       -4.0731769
            -24.8            -32.8               20        22.272633       -22.019075         -28.8127        32.588062        7.8609891        -1.281296
              -24            -32.8               20         1.375185        33.009323       -25.027132       -10.510979       -4.5508957         19.51413
            -23.2            -32.8               20       -69.332466       -3.2034755        3.1370006       -11.339447       -28.983191         4.099328
            -22.4            -32.8               20       -31.601582        -91.87603       -3.1918154        11.440177       -18.593504       -34.255589
            -21.6            -32.8               20        82.858337       -82.679359       -26.625191       -3.8248754        21.549988       -33.779354
            -20.8            -32.8               20        114.74516        33.556572       -13.076762        -37.48415        41.005302        2.1770773
              -20            -32.8               20        28.614294        102.78207        31.435961       -34.261166        13.637335        29.395067
            -19.2            -32.8               20       -55.477077        51.932812        46.229286        9.4170074       -14.270638        20.560671
            -18.4            -32.8               20       -38.363289       -21.048887        16.101969        40.921288       -12.291315       -3.4935975
            -17.6            -32.8               20        23.306494       -13.818118       -21.599491        28.038889        5.7976809       -5.1650019
            -16.8            -32.8               20        23.960278        51.190247       -24.993568       -2.3975544        8.6998892        10.728933
              -16            -32.8               20       -46.491585         72.76416       -3.5446396       -15.325291       -7.9526043        19.513111
            -15.2            -32.8               20       -109.30107        16.044334        9.7062235       -3.0069327       -23.419788         9.279685
            -14.4            -32.8               20       -97.854477       -75.254837        5.5803237            13.32       -27.158863       -12.316552
            -13.6            -32.8               20       -24.018007       -125.80485       -12.181065        11.873755       -9.0221291       -24.761465
            -12.8            -32.8               20        59.256508       -101.94604       -19.981808        1.1748419         10.17437        -26.03496
              -12            -32.8               20        102.66055       -38.704124       -16.178675       -12.754792        19.591503       -10.940932
            -11.2            -32.8               20        87.182076        27.697422       -6.0678864       -20.448803        19.885864        6.7118387
            -10.4            -32.8               20        38.155598        60.768372        7.1752572        -18.19352        7.6234021        13.986977
             -9.6            -32.8               20       -13.484859         53.56242        11.640459        -11.69705       -3.8287714        15.194903
             -8.8            -32.8               20       -40.954124        20.041306        12.943249       -1.6230674       -13.213095        4.5239296
               -8            -32.8               20       -35.381828       -25.701218        9.0811186        2.6403255       -15.261189       -6.4408197
             -7.2            -32.8               20       -6.1619616       -55.778271        2.2774105        3.7049508       -7.3012304       -13.824847
             -6.4            -32.8               20        31.296516       -62.936615       0.95383304        1.7010127       0.15702339       -15.146132
             -5.6            -32.8               20        65.298172       -51.922657      -0.65644711       0.10147696         7.682364       -13.147146
             -4.8            -32.8               20        93.051971       -29.835146      -0.60984266     -0.061514862        9.8681908       -8.4077578
               -4            -32.8               20        106.47074         -7.95503       0.58845818      -0.64717376        8.7072124       -2.7221658
             -3.2            -32.8               20        113.95167        14.002646      -0.61563349      -0.13247877        9.4849129       -1.2552979
             -2.4            -32.8               20          116.002        35.410034      -0.51606119       -1.5973338        6.7853994        1.3383666
             -1.6            -32.8               20        115.87742        51.062794      -0.61451793      -0.26435226        5.1012974      -0.15532792
             -0.8            -32.8               20        116.96558        60.441479      -0.29738832      -0.56333131        2.4126568       0.89301991
                0            -32.8               20        115.01021        63.693016                0                0                0                0
              0.8            -32.8               20        116.96558        60.441479       0.29738832       0.56333131       -2.4126568      -0.89301991
              1.6            -32.8               20        115.87742        51.062794       0.61451793       0.26435226       -5.1012974       0.15532792
              2.4            -32.8               20          116.002        35.410034       0.51606119        1.5973338       -6.7853994       -1.3383666
              3.2            -32.8               20        113.95167        14.002646       0.61563349       0.13247877       -9.4849129        1.2552979
                4            -32.8               20        106.47074         -7.95503      -0.58845818       0.64717376       -8.7072124        2.7221658
              4.8            -32.8               20        93.051971       -29.835146       0.60984266      0.061514862       -9.8681908        8.4077578
              5.6            -32.8               20        65.298172       -51.922657       0.65644711      -0.10147696        -7.682364        13.147146
              6.4            -32.8               20        31.296516       -62.936615      -0.95383304       -1.7010127      -0.15702339        15.146132
              7.2            -32.8               20       -6.1619616       -55.778271       -2.2774105       -3.7049508        7.3012304        13.824847
                8            -32.8               20       -35.381828       -25.701218       -9.0811186       -2.6403255        15.261189        6.4408197
              8.8            -32.8               20       -40.954124        20.041306       -12.943249        1.6230674        13.213095       -4.5239296
              9.6            -32.8               20       -13.484859         53.56242       -11.640459         11.69705        3.8287714       -15.194903
             10.4            -32.8               20        38.155598        60.768372       -7.1752572         18.19352       -7.6234021       -13.986977
             11.2            -32.8               20        87.182076        27.697422        6.0678864        20.448803       -19.885864       -6.7118387
               12            -32.8               20        102.66055       -38.704124        16.178675        12.754792       -19.591503        10.940932
             12.8            -32.8               20        59.256508       -101.94604        19.981808       -1.1748419        -10.17437         26.03496
             13.6            -32.8               20       -24.018007       -125.80485        12.181065       -11.873755        9.0221291        24.761465
             14.4            -32.8               20       -97.854477       -75.254837       -5.5803237           -13.32        27.158863        12.316552
             15.2            -32.8               20       -109.30107        16.044334       -9.7062235        3.0069327        23.419788        -9.279685
               16            -32.8               20       -46.491585         72.76416        3.5446396        15.325291        7.9526043       -19.513111
             16.8            -32.8               20        23.960278        51.190247        24.993568        2.3975544       -8.6998892       -10.728933
             17.6            -32.8               20        23.306494       -13.818118        21.599491       -28.038889       -5.7976809        5.1650019
             18.4            -32.8               20       -38.363289       -21.048887       -16.101969       -40.921288        12.291315        3.4935975
             19.2            -32.8               20       -55.477077        51.932812       -46.229286       -9.4170074        14.270638       -20.560671
               20            -32.8               20        28.614294        102.78207       -31.435961        34.261166       -13.637335       -29.395067
             20.8            -32.8               20        114.74516        33.556572        13.076762         37.48415       -41.005302       -2.1770773
             21.6            -32.8               20        82.858337       -82.679359        26.625191        3.8248754       -21.549988        33.779354
             22.4            -32.8               20       -31.601582        -91.87603        3.1918154       -11.440177        18.593504        34.255589
             23.2            -32.8               20       -69.332466       -3.2034755       -3.1370006        11.339447        28.983191        -4.099328
               24            -32.8               20         1.375185        33.009323        25.027132        10.510979        4.5508957        -19.51413
             24.8            -32.8               20        22.272633       -22.019075          28.8127       -32.588062       -7.8609891         1.281296
             25.6            -32.8               20        -42.86293       -28.991838        -22.36746       -43.601009        11.937479        4.0731769
             26.4            -32.8               20       -45.203133        52.720375       -49.837643        6.3764172        9.4644499       -21.348246
             27.2            -32.8               20        49.342667        54.698185       -6.7065077        40.610645       -30.439079       -21.426447
               28            -32.8               20        60.098259       -49.661465        22.610056        9.4825525       -29.666836        29.647984
             28.8            -32.8               20       -44.907223       -59.062332        1.3737049       -5.3163276        23.494297        37.641285
             29.6            -32.8               20       -52.822498        32.498055        5.6327124        17.107647        33.717659         -17.3636
             30.4            -32.8               20        26.816345        35.447289        31.134661        -9.992384       -7.1739821        -23.92857
             31.2            -32.8               20        6.2615957       -15.441957       -4.9482965       -46.050289       -8.3618517        8.1748466
               32            -32.8               20       -23.846483        27.946915       -49.141121         4.896688         10.84709       -10.090056
             32.8            -32.8               20        48.829216        33.229195         2.648499        45.871204       -27.893353       -15.456337
             33.6            -32.8               20         35.09063       -63.974567        36.814003       -6.4005184       -21.283056        35.906353
             34.4            -32.8               20       -59.707466       -34.299538        -10.80548       -23.977932        44.729885        18.378212
             35.2            -32.8               20       -18.180672        52.851826       -7.3517838         13.05856        11.908942       -40.259075
               36            -32.8               20         39.65377       -4.1756711        13.124413        -4.750742       -35.943516       -3.8535588
             36.8            -32.8               20       -10.611931       -19.152061       -23.120846       -8.8024635        12.509798        22.313116
             37.6            -32.8               20        10.288042        31.925217        1.2044859        28.689903        5.7574387       -18.881636
             38.4            -32.8               20        27.414682         -33.5424        37.153996         -9.64398       -25.877943        15.169118
             39.2            -32.8               20       -64.548759       -24.987146       -19.821793       -30.031164        31.151018        26.051456
               40            -32.8               20       -34.191776         64.19857       -22.116953        23.660185        11.365171       -43.306633
              -40              -32               20       -59.657639       -21.370552        32.686646        21.525682       -35.639519       -7.8106422
            -39.2              -32               20        12.508675       -41.094337       -28.885275        22.605604        23.417248        -20.84005
            -38.4              -32               20        10.064695        26.313604       -11.203621       -33.114189      -0.58788967         20.25198
            -37.6              -32               20       -21.497242       -11.545443        22.754265       0.13894892       -16.214092       -21.624165
            -36.8              -32               20        43.533749       -3.7347496       -9.0331097        15.156861        35.247513       -7.0686421
              -36              -32               20       -6.1729469        55.772964         5.294816       -12.974824       -8.1212769        46.199039
            -35.2              -32               20       -69.734207       -27.726521         10.57886        17.967875       -44.346138       -14.880599
            -34.4              -32               20        31.630165       -69.581963       -34.607624        9.0499945        18.244526       -41.719337
            -33.6              -32               20         55.20369        23.388575       -4.5586672       -43.755276        26.963621        19.015841
            -32.8              -32               20       -22.293341        26.252195        47.821461       -3.1174259       -10.814147        11.364664
              -32              -32               20        8.3458967       -15.312037        4.3887672        43.086754         9.172246        -10.76391
            -31.2              -32               20        22.372993        42.629951       -31.695919        3.2699499        9.7214336        26.670265
            -30.4              -32               20       -56.371243        35.000298       -1.4025623       -10.389709       -37.282356        12.408066
            -29.6              -32               20       -35.149929       -64.034912       -4.8743086        7.9160109        -21.25251       -38.087666
            -28.8              -32               20        59.303875       -39.624573       -24.692766       -19.628544        34.847256       -23.592978
              -28              -32               20        35.568554        56.424503        19.031551       -41.815483        23.258574         22.29454
            -27.2              -32               20       -45.482437        30.411053        53.850231        8.2799578       -13.869128        17.530066
            -26.4              -32               20       -20.535286        -29.25918        7.9925327        52.562332       -2.0639582       -6.9781747
            -25.6              -32               20        21.763288        7.7327681       -35.730148         19.34201        7.8336968         7.809011
            -24.8              -32               20       -34.323326        34.306675       -18.868526       -15.870957       -15.677761        18.725098
              -24              -32               20       -69.672867       -44.271427        4.0904493       -1.2112987       -32.210526       -11.472526
            -23.2              -32               20        15.923557       -108.02231       -15.458009        7.2530713       -2.2102337       -38.274994
            -22.4              -32               20        108.23698       -32.945271       -26.476395        -23.73262        36.375488       -19.014364
            -21.6              -32               20        73.239258         75.40271        13.335293       -43.493763        27.187967        19.917624
            -20.8              -32               20        -26.40612        73.286102        47.810684       -10.802726        -4.449955        26.614311
              -20              -32               20       -42.496033       -2.2223735        31.067471        35.903992       -16.070675       0.20919156
            -19.2              -32               20        19.961966       -21.670755       -13.137655        37.258064         1.632085       -8.7231417
            -18.4              -32               20        36.270405        42.653248       -28.080372        4.0509501        13.323067        9.2244682
            -17.6              -32               20       -37.941982        81.450951       -6.3904915       -15.019088       -4.4350452        23.715828
            -16.8              -32               20       -112.84109         22.53257        10.454425      0.042742014       -26.847628         10.63693
              -16              -32               20        -93.60955       -80.420364       0.38021874        18.709938       -28.388882       -16.167419
            -15.2              -32               20       -4.0062842       -125.08389        -22.83058        11.438406       -6.8543687       -28.765623
            -14.4              -32               20        78.063721       -80.951965       -29.341906       -10.330003        15.555274        -24.79228
            -13.6              -32               20        92.852097       -4.9314966       -12.359611       -30.523167        22.175074       -2.8205106
            -12.8              -32               20        46.815041        45.117607        9.0465565        -28.39934        16.685051        11.746887
              -12              -32               20       -2.5673885        41.455299        21.862858        -13.09681       -1.2297498        13.136188
            -11.2              -32               20       -26.393223       -3.6435757        21.584892        1.1691003       -12.773695        6.2527962
            -10.4              -32               20       -6.5563817       -46.272289        12.457726        11.617392       -8.9639149       -9.0747375
             -9.6              -32               20        40.908455        -59.36142        1.8967428        9.6726646      -0.50375199       -14.912723
             -8.8              -32               20        87.426849       -35.287033       -4.5257816        5.2004194         13.30859       -15.156926
               -8              -32               20        117.28271         15.01176       -3.7208252       -1.4591299        20.914856       -7.6563559
             -7.2              -32               20        113.59763        71.244011      -0.38610023       -6.5939035        22.356647        5.3583283
             -6.4              -32               20        83.919487        118.32999        4.6476173        -5.832828         17.82935        13.321348
             -5.6              -32               20        41.879799        148.18163         5.630218       -5.0282001        10.693653        17.394438
             -4.8              -32               20      -0.64185083        161.69212        6.0569816       -2.5205762        3.1796143        15.900535
               -4              -32               20       -36.914505        158.01045        5.9269991      -0.51288831       -2.8713822        12.215955
             -3.2              -32               20       -66.124985         149.6423        3.6348917       -1.2646964       -2.9196787        9.9736757
             -2.4              -32               20       -89.242989        140.29678        4.3952389        -1.528759       -4.4555326        6.6891117
             -1.6              -32               20       -104.21361        130.53493        1.9154512      -0.34043998       -2.6331553        3.6084139
             -0.8              -32               20       -112.69307        123.24728        1.8864269      0.075267114       -2.8556409        2.3305027
                0              -32               20       -116.93128        118.49888                0                0                0                0
              0.8              -32               20       -112.69307        123.24728       -1.8864269     -0.075267114        2.8556409       -2.3305027
              1.6              -32               20       -104.21361        130.53493       -1.9154512       0.34043998        2.6331553       -3.6084139
              2.4              -32               20       -89.242989        140.29678       -4.3952389         1.528759        4.4555326       -6.6891117
              3.2              -32               20       -66.124985         149.6423       -3.6348917        1.2646964        2.9196787       -9.9736757
                4              -32               20       -36.914505        158.01045       -5.9269991       0.51288831        2.8713822       -12.215955
              4.8              -32               20      -0.64185083        161.69212       -6.0569816        2.5205762       -3.1796143       -15.900535
              5.6              -32               20        41.879799        148.18163        -5.630218        5.0282001       -10.693653       -17.394438
              6.4              -32               20        83.919487        118.32999       -4.6476173         5.832828        -17.82935       -13.321348
              7.2              -32               20        113.59763        71.244011       0.38610023        6.5939035       -22.356647       -5.3583283
                8              -32               20        117.28271         15.01176        3.7208252        1.4591299       -20.914856        7.6563559
              8.8              -32               20        87.426849       -35.287033        4.5257816       -5.2004194        -13.30859        15.156926
              9.6              -32               20        40.908455        -59.36142       -1.8967428       -9.6726646       0.50375199        14.912723
             10.4              -32               20       -6.5563817       -46.272289       -12.457726       -11.617392        8.9639149        9.0747375
             11.2              -32               20       -26.393223       -3.6435757       -21.584892       -1.1691003        12.773695       -6.2527962
               12              -32               20       -2.5673885        41.455299       -21.862858         13.09681        1.2297498       -13.136188
             12.8              -32               20        46.815041        45.117607       -9.0465565         28.39934       -16.685051       -11.746887
             13.6              -32               20        92.852097       -4.9314966        12.359611        30.523167       -22.175074        2.8205106
             14.4              -32               20        78.063721       -80.951965        29.341906        10.330003       -15.555274         24.79228
             15.2              -32               20       -4.0062842       -125.08389         22.83058       -11.438406        6.8543687        28.765623
               16              -32               20        -93.60955       -80.420364      -0.38021874       -18.709938        28.388882        16.167419
             16.8              -32               20       -112.84109         22.53257       -10.454425     -0.042742014        26.847628        -10.63693
             17.6              -32               20       -37.941982        81.450951        6.3904915        15.019088        4.4350452       -23.715828
             18.4              -32               20        36.270405        42.653248        28.080372       -4.0509501       -13.323067       -9.2244682
             19.2              -32               20        19.961966       -21.670755        13.137655       -37.258064        -1.632085        8.7231417
               20              -32               20       -42.496033       -2.2223735       -31.067471       -35.903992        16.070675      -0.20919156
             20.8              -32               20        -26.40612        73.286102       -47.810684        10.802726         4.449955       -26.614311
             21.6              -32               20        73.239258         75.40271       -13.335293        43.493763       -27.187967       -19.917624
             22.4              -32               20        108.23698       -32.945271        26.476395         23.73262       -36.375488        19.014364
             23.2              -32               20        15.923557       -108.02231        15.458009       -7.2530713        2.2102337        38.274994
               24              -32               20       -69.672867       -44.271427       -4.0904493        1.2112987        32.210526        11.472526
             24.8              -32               20       -34.323326        34.306675        18.868526        15.870957        15.677761       -18.725098
             25.6              -32               20        21.763288        7.7327681        35.730148        -19.34201       -7.8336968        -7.809011
             26.4              -32               20       -20.535286        -29.25918       -7.9925327       -52.562332        2.0639582        6.9781747
             27.2              -32               20       -45.482437        30.411053       -53.850231       -8.2799578        13.869128       -17.530066
               28              -32               20        35.568554        56.424503       -19.031551        41.815483       -23.258574        -22.29454
             28.8              -32               20        59.303875       -39.624573        24.692766        19.628544       -34.847256        23.592978
             29.6              -32               20       -35.149929       -64.034912        4.8743086       -7.9160109         21.25251        38.087666
             30.4              -32               20       -56.371243        35.000298        1.4025623        10.389709        37.282356       -12.408066
             31.2              -32               20        22.372993        42.629951        31.695919       -3.2699499       -9.7214336       -26.670265
               32              -32               20        8.3458967       -15.312037       -4.3887672       -43.086754        -9.172246         10.76391
             32.8              -32               20       -22.293341        26.252195       -47.821461        3.1174259        10.814147       -11.364664
             33.6              -32               20         55.20369        23.388575        4.5586672        43.755276       -26.963621       -19.015841
             34.4              -32               20        31.630165       -69.581963        34.607624       -9.0499945       -18.244526        41.719337
             35.2              -32               20       -69.734207       -27.726521        -10.57886       -17.967875        44.346138        14.880599
               36              -32               20       -6.1729469        55.772964        -5.294816        12.974824        8.1212769       -46.199039
             36.8              -32               20        43.533749       -3.7347496        9.0331097       -15.156861       -35.247513        7.0686421
             37.6              -32               20       -21.497242       -11.545443       -22.754265      -0.13894892        16.214092        21.624165
